  # energy grid [eV]     epsr     epsi
       0.001000       0.000426       0.000002
       0.031029       0.000426       0.000002
       0.061058       0.000427       0.000002
       0.091087       0.000427       0.000002
       0.121116       0.000427       0.000003
       0.151145       0.000427       0.000003
       0.181174       0.000428       0.000003
       0.211203       0.000428       0.000003
       0.241232       0.000429       0.000004
       0.271261       0.000429       0.000004
       0.301290       0.000430       0.000004
       0.331319       0.000431       0.000004
       0.361348       0.000432       0.000005
       0.391377       0.000433       0.000005
       0.421406       0.000434       0.000005
       0.451435       0.000435       0.000005
       0.481464       0.000436       0.000006
       0.511493       0.000438       0.000006
       0.541523       0.000439       0.000006
       0.571552       0.000440       0.000007
       0.601581       0.000442       0.000007
       0.631610       0.000444       0.000007
       0.661639       0.000445       0.000007
       0.691668       0.000447       0.000008
       0.721697       0.000449       0.000008
       0.751726       0.000451       0.000008
       0.781755       0.000453       0.000009
       0.811784       0.000455       0.000009
       0.841813       0.000458       0.000009
       0.871842       0.000460       0.000010
       0.901871       0.000462       0.000010
       0.931900       0.000465       0.000010
       0.961929       0.000468       0.000011
       0.991958       0.000471       0.000011
       1.021987       0.000473       0.000011
       1.052016       0.000476       0.000012
       1.082045       0.000480       0.000012
       1.112074       0.000483       0.000013
       1.142103       0.000486       0.000013
       1.172132       0.000490       0.000013
       1.202161       0.000493       0.000014
       1.232190       0.000497       0.000014
       1.262219       0.000501       0.000015
       1.292248       0.000505       0.000015
       1.322277       0.000509       0.000016
       1.352306       0.000514       0.000016
       1.382335       0.000518       0.000017
       1.412364       0.000523       0.000017
       1.442393       0.000527       0.000018
       1.472422       0.000532       0.000018
       1.502451       0.000537       0.000019
       1.532480       0.000543       0.000020
       1.562510       0.000548       0.000020
       1.592539       0.000554       0.000021
       1.622568       0.000560       0.000021
       1.652597       0.000566       0.000022
       1.682626       0.000572       0.000023
       1.712655       0.000578       0.000024
       1.742684       0.000585       0.000024
       1.772713       0.000592       0.000025
       1.802742       0.000599       0.000026
       1.832771       0.000607       0.000027
       1.862800       0.000614       0.000028
       1.892829       0.000622       0.000029
       1.922858       0.000630       0.000029
       1.952887       0.000639       0.000030
       1.982916       0.000648       0.000032
       2.012945       0.000657       0.000033
       2.042974       0.000666       0.000034
       2.073003       0.000676       0.000035
       2.103032       0.000686       0.000036
       2.133061       0.000697       0.000037
       2.163090       0.000708       0.000039
       2.193119       0.000719       0.000040
       2.223148       0.000731       0.000042
       2.253177       0.000743       0.000043
       2.283206       0.000755       0.000045
       2.313235       0.000769       0.000047
       2.343264       0.000782       0.000048
       2.373293       0.000796       0.000050
       2.403322       0.000811       0.000052
       2.433351       0.000827       0.000054
       2.463380       0.000843       0.000057
       2.493409       0.000859       0.000059
       2.523438       0.000877       0.000062
       2.553467       0.000895       0.000064
       2.583496       0.000914       0.000067
       2.613526       0.000934       0.000070
       2.643555       0.000955       0.000073
       2.673584       0.000977       0.000077
       2.703613       0.000999       0.000080
       2.733642       0.001023       0.000084
       2.763671       0.001049       0.000088
       2.793700       0.001075       0.000093
       2.823729       0.001103       0.000098
       2.853758       0.001132       0.000103
       2.883787       0.001163       0.000109
       2.913816       0.001195       0.000115
       2.943845       0.001229       0.000121
       2.973874       0.001266       0.000129
       3.003903       0.001304       0.000136
       3.033932       0.001345       0.000145
       3.063961       0.001389       0.000155
       3.093990       0.001435       0.000165
       3.124019       0.001484       0.000177
       3.154048       0.001537       0.000190
       3.184077       0.001594       0.000204
       3.214106       0.001654       0.000221
       3.244135       0.001720       0.000240
       3.274164       0.001790       0.000262
       3.304193       0.001866       0.000287
       3.334222       0.001948       0.000318
       3.364251       0.002035       0.000355
       3.394280       0.002126       0.000400
       3.424309       0.002215       0.000453
       3.454338       0.002298       0.000506
       3.484367       0.002380       0.000542
       3.514396       0.002487       0.000550
       3.544425       0.002650       0.000546
       3.574454       0.002895       0.000562
       3.604483       0.003226       0.000667
       3.634513       0.003567       0.000922
       3.664542       0.003817       0.001289
       3.694571       0.003983       0.001670
       3.724600       0.004130       0.002077
       3.754629       0.004224       0.002557
       3.784658       0.004210       0.003076
       3.814687       0.004082       0.003593
       3.844716       0.003803       0.004035
       3.874745       0.003502       0.004207
       3.904774       0.003597       0.004247
       3.934803       0.004063       0.004797
       3.964832       0.004128       0.006142
       3.994861       0.003064       0.007594
       4.024890       0.001190       0.008090
       4.054919      -0.000489       0.007391
       4.084948      -0.001253       0.005961
       4.114977      -0.000761       0.004633
       4.145006       0.000526       0.004395
       4.175035       0.001467       0.005492
       4.205064       0.001171       0.007148
       4.235093      -0.000232       0.008309
       4.265122      -0.002085       0.008511
       4.295151      -0.003674       0.007810
       4.325180      -0.004713       0.006762
       4.355209      -0.005496       0.005604
       4.385238      -0.006007       0.003933
       4.415267      -0.005306       0.001942
       4.445296      -0.003456       0.001092
       4.475325      -0.001999       0.001739
       4.505354      -0.001692       0.002702
       4.535383      -0.001851       0.003121
       4.565412      -0.001752       0.003341
       4.595441      -0.001635       0.003971
       4.625470      -0.002135       0.004796
       4.655499      -0.003118       0.005118
       4.685529      -0.003991       0.004973
       4.715558      -0.004761       0.004628
       4.745587      -0.005309       0.004054
       4.775616      -0.005622       0.003670
       4.805645      -0.006370       0.003378
       4.835674      -0.007367       0.002241
       4.865703      -0.007435       0.000280
       4.895732      -0.006129      -0.001278
       4.925761      -0.004398      -0.001471
