# Raman tensor in 10^(-30) Cm^2/V
# mode: 32   phonon freq: 1286.425692
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.41838+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.42788+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.43739+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.44690+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.45641+0.00000j 1.290e-02+6.451e-03j 0.000e+00+0.000e+00j 1.290e-01+3.871e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.46592+0.00000j 2.595e-02+1.298e-02j 0.000e+00+0.000e+00j 2.595e-01+7.785e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.47543+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.48493+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.49444+0.00000j 6.632e-03+0.000e+00j 6.632e-03+0.000e+00j 1.525e-01+3.979e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.50395+0.00000j 1.075e-04+0.000e+00j 1.075e-04+0.000e+00j 2.471e-03+6.447e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.51346+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.52297+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.53248+0.00000j 6.429e-03+0.000e+00j 0.000e+00+0.000e+00j 1.607e-01+4.500e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.54199+0.00000j 1.295e-02+0.000e+00j 0.000e+00+0.000e+00j 3.238e-01+9.068e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.819e+01+0.000e+00j
0.55149+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 3.539e-01+7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.819e+01+0.000e+00j
0.56100+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 3.539e-01+7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.819e+01+0.000e+00j
0.57051+0.00000j 6.654e-03+6.654e-03j 0.000e+00+0.000e+00j 1.797e-01+4.658e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.58002+0.00000j 1.293e-04+1.293e-04j 0.000e+00+0.000e+00j 3.490e-03+9.048e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.58953+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.59904+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.60855+0.00000j 1.281e-02+0.000e+00j 0.000e+00+0.000e+00j 1.922e-01+4.485e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.61805+0.00000j 2.586e-02+0.000e+00j 0.000e+00+0.000e+00j 3.880e-01+9.052e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.819e+01+0.000e+00j
0.62756+0.00000j 1.311e-02+1.311e-02j 0.000e+00+0.000e+00j 4.194e-01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.819e+01+0.000e+00j
0.63707+0.00000j 1.311e-02+1.311e-02j 0.000e+00+0.000e+00j 4.194e-01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.819e+01+0.000e+00j
0.64658+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 4.325e-01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.820e+01+0.000e+00j
0.65609+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 4.325e-01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.820e+01+0.000e+00j
0.66560+0.00000j 1.333e-02+0.000e+00j 6.664e-03+0.000e+00j 2.266e-01+5.331e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.67511+0.00000j 2.787e-04+0.000e+00j 1.394e-04+0.000e+00j 4.739e-03+1.115e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.68461+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.69412+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.70363+0.00000j 1.279e-02+0.000e+00j 0.000e+00+0.000e+00j 1.459e+00+5.757e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.449e+01+0.000e+00j 2.840e+01+0.000e+00j
0.71314+0.00000j 2.584e-02+0.000e+00j 0.000e+00+0.000e+00j 2.946e+00+1.163e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.475e+01+0.000e+00j 2.909e+01+0.000e+00j
0.72265+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 1.790e+00+1.311e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.453e+01+0.000e+00j 2.852e+01+0.000e+00j
0.73216+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 5.442e-01+1.311e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.821e+01+0.000e+00j
0.74167+0.00000j 2.006e-02+6.686e-03j 0.000e+00+0.000e+00j 2.741e-01+6.686e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.75117+0.00000j 4.835e-04+1.612e-04j 0.000e+00+0.000e+00j 6.608e-03+1.612e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.76068+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.77019+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.77970+0.00000j 1.275e-02+6.375e-03j 0.000e+00+0.000e+00j 2.869e-01+7.013e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.78921+0.00000j 2.580e-02+1.290e-02j 0.000e+00+0.000e+00j 5.805e-01+1.419e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.821e+01+0.000e+00j
0.79872+0.00000j 3.932e-02+0.000e+00j 1.311e-02+0.000e+00j 6.160e-01+1.573e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.822e+01+0.000e+00j
0.80822+0.00000j 3.932e-02+0.000e+00j 1.311e-02+0.000e+00j 6.160e-01+1.573e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.441e+01+0.000e+00j 2.822e+01+0.000e+00j
0.81773+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 6.553e-01+1.573e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.442e+01+0.000e+00j 2.822e+01+0.000e+00j
0.82724+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 6.553e-01+1.573e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.442e+01+0.000e+00j 2.822e+01+0.000e+00j
0.83675+0.00000j 2.009e-02+6.696e-03j 0.000e+00+0.000e+00j 3.482e-01+8.705e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.819e+01+0.000e+00j
0.84626+0.00000j 5.139e-04+1.713e-04j 0.000e+00+0.000e+00j 8.907e-03+2.227e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.85577+0.00000j 1.271e-02+0.000e+00j 0.000e+00+0.000e+00j 3.431e-01+8.895e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.440e+01+0.000e+00j 2.819e+01+0.000e+00j
0.86528+0.00000j 2.576e-02+0.000e+00j 0.000e+00+0.000e+00j 6.954e-01+1.803e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.442e+01+0.000e+00j 2.823e+01+0.000e+00j
0.87478+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 7.471e-01+1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.442e+01+0.000e+00j 2.824e+01+0.000e+00j
0.88429+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 7.471e-01+1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 2.442e+01+0.000e+00j 2.824e+01+0.000e+00j
0.89380+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j 7.733e-01+1.966e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.118e+01+0.000e+00j 2.740e+01+0.000e+00j 3.168e+01+0.000e+00j
0.90331+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j 7.733e-01+1.966e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.243e+01+0.000e+00j 3.046e+01+0.000e+00j 3.520e+01+0.000e+00j
0.91282+0.00000j 3.932e-02+0.000e+00j 1.311e-02+0.000e+00j 8.126e-01+2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.052e+01+0.000e+00j 3.528e+01+0.000e+00j
0.92233+0.00000j 3.932e-02+0.000e+00j 1.311e-02+0.000e+00j 8.126e-01+2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.052e+01+0.000e+00j 3.528e+01+0.000e+00j
0.93184+0.00000j 3.911e-02+1.304e-02j 0.000e+00+0.000e+00j 8.475e-01+2.216e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.052e+01+0.000e+00j 3.528e+01+0.000e+00j
0.94134+0.00000j 3.911e-02+1.304e-02j 0.000e+00+0.000e+00j 8.475e-01+2.216e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.052e+01+0.000e+00j 3.528e+01+0.000e+00j
0.95085+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j 9.044e-01+2.359e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.053e+01+0.000e+00j 3.529e+01+0.000e+00j
0.96036+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j 9.044e-01+2.359e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.053e+01+0.000e+00j 3.529e+01+0.000e+00j
0.96987+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 9.437e-01+2.490e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.053e+01+0.000e+00j 3.530e+01+0.000e+00j
0.97938+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 9.437e-01+2.490e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.053e+01+0.000e+00j 3.530e+01+0.000e+00j
0.98889+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j 9.830e-01+2.752e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.245e+01+0.000e+00j 3.053e+01+0.000e+00j 3.531e+01+0.000e+00j
