# Raman tensor in 10^(-30) Cm^2/V
# mode: 63   phonon freq: 732.688948
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.19965+0.00000j -7.597e-03+0.000e+00j -2.490e+00+0.000e+00j 4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.320e+00+0.000e+00j 1.168e+01+0.000e+00j
0.20916+0.00000j -1.238e+00+0.000e+00j -1.258e+00+0.000e+00j 6.161e+00+1.206e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.062e+01+0.000e+00j 1.414e+01+0.000e+00j
0.21866+0.00000j -2.485e+00+0.000e+00j -1.874e-02+0.000e+00j 7.348e+00+2.419e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.299e+01+0.000e+00j 1.796e+01+0.000e+00j
0.22817+0.00000j -1.263e+00+0.000e+00j 0.000e+00+0.000e+00j 7.353e+00+1.197e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.152e+01+0.000e+00j 1.748e+01+0.000e+00j
0.23768+0.00000j -1.698e-02+0.000e+00j 0.000e+00+0.000e+00j 7.353e+00-4.855e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.041e+01+0.000e+00j 1.800e+01+0.000e+00j
0.24718+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 7.340e+00+1.177e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.052e+01+0.000e+00j 1.820e+01+0.000e+00j
0.25669+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 7.340e+00+2.423e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.094e+01+0.000e+00j 1.892e+01+0.000e+00j
0.26620+0.00000j -1.238e+00+0.000e+00j 0.000e+00+0.000e+00j 7.398e+00+1.226e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.157e+01+0.000e+00j 1.761e+01+0.000e+00j
0.27571+0.00000j -2.477e+00+0.000e+00j 0.000e+00+0.000e+00j 7.470e+00+1.291e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.268e+01+0.000e+00j 1.725e+01+0.000e+00j
0.28521+0.00000j -1.257e+00+0.000e+00j 0.000e+00+0.000e+00j 6.238e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.832e+00+0.000e+00j 1.455e+01+0.000e+00j
0.29472+0.00000j -1.140e-02+0.000e+00j 0.000e+00+0.000e+00j 4.992e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.068e+00+0.000e+00j 1.222e+01+0.000e+00j
0.30423+0.00000j -6.464e-03+0.000e+00j 0.000e+00+0.000e+00j 4.896e+00-3.232e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.929e+00+0.000e+00j 1.199e+01+0.000e+00j
0.31373+0.00000j -1.299e-02+0.000e+00j 0.000e+00+0.000e+00j 4.812e+00-6.494e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.815e+00+0.000e+00j 1.178e+01+0.000e+00j
0.32324+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.810e+00-5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.812e+00+0.000e+00j 1.177e+01+0.000e+00j
0.33275+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.810e+00-5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.812e+00+0.000e+00j 1.177e+01+0.000e+00j
0.34226+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.784e+00-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.775e+00+0.000e+00j 1.171e+01+0.000e+00j
0.35176+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.784e+00-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.775e+00+0.000e+00j 1.171e+01+0.000e+00j
0.36127+0.00000j -6.613e-03+0.000e+00j 0.000e+00+0.000e+00j 4.881e+00+1.194e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.111e+00+0.000e+00j 1.230e+01+0.000e+00j
0.37078+0.00000j -8.930e-05+0.000e+00j 0.000e+00+0.000e+00j 4.979e+00+2.473e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.862e+00+0.000e+00j 1.362e+01+0.000e+00j
0.38028+0.00000j -6.435e-03-6.435e-03j 0.000e+00+0.000e+00j 6.100e+00+1.229e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.806e+00+0.000e+00j 1.524e+01+0.000e+00j
0.38979+0.00000j -1.296e-02-1.296e-02j 0.000e+00+0.000e+00j 7.235e+00-4.960e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.024e+01+0.000e+00j 1.771e+01+0.000e+00j
0.39930+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 6.017e+00-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.519e+00+0.000e+00j 1.473e+01+0.000e+00j
0.40881+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.771e+00-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.757e+00+0.000e+00j 1.168e+01+0.000e+00j
0.41831+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.745e+00+1.154e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.914e+00+0.000e+00j 1.195e+01+0.000e+00j
0.42782+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.745e+00+2.400e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.528e+00+0.000e+00j 1.301e+01+0.000e+00j
0.43733+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 5.953e+00+1.190e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.594e+00+0.000e+00j 1.486e+01+0.000e+00j
0.44683+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 7.199e+00-5.592e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.019e+01+0.000e+00j 1.762e+01+0.000e+00j
0.45634+0.00000j -1.243e+00-1.304e-02j 0.000e+00+0.000e+00j 5.980e+00-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.460e+00+0.000e+00j 1.393e+01+0.000e+00j
0.46585+0.00000j -2.483e+00-1.304e-02j 0.000e+00+0.000e+00j 4.740e+00-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.990e+00+0.000e+00j 1.117e+01+0.000e+00j
0.47536+0.00000j -1.291e+00+0.000e+00j 0.000e+00+0.000e+00j 5.917e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.416e+00+0.000e+00j 1.377e+01+0.000e+00j
0.48486+0.00000j -4.521e-02+0.000e+00j 0.000e+00+0.000e+00j 7.163e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.016e+01+0.000e+00j 1.751e+01+0.000e+00j
0.49437+0.00000j -1.311e-02+0.000e+00j -1.311e-02+0.000e+00j 5.955e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.441e+00+0.000e+00j 1.457e+01+0.000e+00j
0.50388+0.00000j -1.311e-02+0.000e+00j -1.311e-02+0.000e+00j 4.709e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.679e+00+0.000e+00j 1.152e+01+0.000e+00j
0.51338+0.00000j -1.242e+00-1.311e-02j 0.000e+00-1.311e-02j 4.666e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.631e+00+0.000e+00j 1.081e+01+0.000e+00j
0.52289+0.00000j -2.488e+00-1.311e-02j 0.000e+00-1.311e-02j 4.666e+00-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.897e+00+0.000e+00j 1.102e+01+0.000e+00j
0.53240+0.00000j -1.286e+00+0.000e+00j 0.000e+00+0.000e+00j 4.653e+00-9.175e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.654e+00+0.000e+00j 1.077e+01+0.000e+00j
0.54190+0.00000j -3.962e-02+0.000e+00j 0.000e+00+0.000e+00j 4.653e+00-9.175e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.610e+00+0.000e+00j 1.137e+01+0.000e+00j
0.55141+0.00000j -1.239e+00+0.000e+00j 0.000e+00+0.000e+00j 4.641e+00-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.594e+00+0.000e+00j 1.075e+01+0.000e+00j
0.56092+0.00000j -2.479e+00+0.000e+00j 0.000e+00+0.000e+00j 4.641e+00-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.854e+00+0.000e+00j 1.096e+01+0.000e+00j
0.57043+0.00000j -1.295e+00-1.311e-02j 0.000e+00+0.000e+00j 5.835e+00-9.175e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.305e+00+0.000e+00j 1.357e+01+0.000e+00j
0.57993+0.00000j -4.900e-02-1.311e-02j 0.000e+00+0.000e+00j 7.081e+00-9.175e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.005e+01+0.000e+00j 1.731e+01+0.000e+00j
0.58944+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 7.091e+00+1.118e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.017e+01+0.000e+00j 1.756e+01+0.000e+00j
0.59895+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 7.091e+00+2.364e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.059e+01+0.000e+00j 1.829e+01+0.000e+00j
0.60845+0.00000j -1.238e+00+0.000e+00j 0.000e+00+0.000e+00j 7.078e+00+1.173e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.111e+01+0.000e+00j 1.682e+01+0.000e+00j
0.61796+0.00000j -2.484e+00+0.000e+00j 0.000e+00+0.000e+00j 7.078e+00-7.268e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.215e+01+0.000e+00j 1.635e+01+0.000e+00j
0.62747+0.00000j -1.302e+00-1.946e-02j 0.000e+00+0.000e+00j 6.848e+00-1.557e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.073e+01+0.000e+00j 1.600e+01+0.000e+00j
0.63698+0.00000j -6.918e-02-2.599e-02j 0.000e+00+0.000e+00j 6.639e+00-2.079e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.443e+00+0.000e+00j 1.622e+01+0.000e+00j
0.64648+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 6.606e+00-2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.384e+00+0.000e+00j 1.615e+01+0.000e+00j
0.65599+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 6.606e+00-2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.384e+00+0.000e+00j 1.615e+01+0.000e+00j
0.66550+0.00000j -3.954e-02+0.000e+00j -1.977e-02+0.000e+00j 5.574e+00-1.582e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.928e+00+0.000e+00j 1.361e+01+0.000e+00j
0.67500+0.00000j -2.649e-02+0.000e+00j -1.325e-02+0.000e+00j 4.557e+00-1.060e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.474e+00+0.000e+00j 1.113e+01+0.000e+00j
0.68451+0.00000j -2.621e-02-1.311e-02j 0.000e+00+0.000e+00j 5.715e+00-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.102e+00+0.000e+00j 1.398e+01+0.000e+00j
0.69402+0.00000j -2.621e-02-1.311e-02j 0.000e+00+0.000e+00j 6.961e+00-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.864e+00+0.000e+00j 1.703e+01+0.000e+00j
0.70353+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 5.764e+00-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.172e+00+0.000e+00j 1.410e+01+0.000e+00j
0.71303+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 4.518e+00-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.411e+00+0.000e+00j 1.105e+01+0.000e+00j
0.72254+0.00000j -3.888e-02+0.000e+00j 0.000e+00+0.000e+00j 5.426e+00-1.944e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.706e+00+0.000e+00j 1.327e+01+0.000e+00j
0.73205+0.00000j -5.193e-02+0.000e+00j 0.000e+00+0.000e+00j 6.411e+00-2.597e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.111e+00+0.000e+00j 1.567e+01+0.000e+00j
0.74155+0.00000j -1.277e+00-2.621e-02j 0.000e+00+0.000e+00j 6.396e+00-2.621e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.008e+01+0.000e+00j 1.493e+01+0.000e+00j
0.75106+0.00000j -2.524e+00-2.621e-02j 0.000e+00+0.000e+00j 6.396e+00-2.621e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.127e+01+0.000e+00j 1.482e+01+0.000e+00j
0.76057+0.00000j -2.530e+00+0.000e+00j 0.000e+00+0.000e+00j 6.600e+00+1.003e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.163e+01+0.000e+00j 1.546e+01+0.000e+00j
0.77008+0.00000j -2.517e+00+0.000e+00j 0.000e+00+0.000e+00j 6.887e+00+2.314e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.237e+01+0.000e+00j 1.689e+01+0.000e+00j
0.77958+0.00000j -1.314e+00-1.311e-02j 0.000e+00+0.000e+00j 6.881e+00+2.346e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.128e+01+0.000e+00j 1.706e+01+0.000e+00j
0.78909+0.00000j -6.785e-02-1.311e-02j 0.000e+00+0.000e+00j 6.881e+00+2.346e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.033e+01+0.000e+00j 1.775e+01+0.000e+00j
0.79860+0.00000j -1.256e+00+0.000e+00j -1.941e-02+0.000e+00j 6.558e+00+1.059e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.040e+01+0.000e+00j 1.552e+01+0.000e+00j
0.80810+0.00000j -2.515e+00+0.000e+00j -2.594e-02+0.000e+00j 6.252e+00-2.586e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.107e+01+0.000e+00j 1.448e+01+0.000e+00j
0.81761+0.00000j -1.349e+00+0.000e+00j 0.000e+00+0.000e+00j 6.160e+00-3.146e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.816e+00+0.000e+00j 1.435e+01+0.000e+00j
0.82712+0.00000j -1.034e-01+0.000e+00j 0.000e+00+0.000e+00j 6.160e+00-3.146e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.797e+00+0.000e+00j 1.503e+01+0.000e+00j
0.83662+0.00000j -1.274e+00-2.621e-02j 0.000e+00+0.000e+00j 7.329e+00-3.408e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.138e+01+0.000e+00j 1.719e+01+0.000e+00j
0.84613+0.00000j -2.520e+00-2.621e-02j 0.000e+00+0.000e+00j 8.575e+00-3.408e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.425e+01+0.000e+00j 1.984e+01+0.000e+00j
0.85564+0.00000j -1.333e+00+0.000e+00j 0.000e+00+0.000e+00j 8.891e+00+9.394e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.368e+01+0.000e+00j 2.104e+01+0.000e+00j
0.86515+0.00000j -7.386e-02+0.000e+00j 0.000e+00+0.000e+00j 9.244e+00+2.270e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.351e+01+0.000e+00j 2.326e+01+0.000e+00j
0.87465+0.00000j -5.815e-02-1.938e-02j 0.000e+00+0.000e+00j 8.856e+00+1.007e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.265e+01+0.000e+00j 2.178e+01+0.000e+00j
0.88416+0.00000j -7.772e-02-2.591e-02j 0.000e+00+0.000e+00j 8.484e+00-3.304e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.206e+01+0.000e+00j 2.074e+01+0.000e+00j
0.89367+0.00000j -1.266e+00+0.000e+00j 0.000e+00+0.000e+00j 8.414e+00-3.932e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.290e+01+0.000e+00j 1.982e+01+0.000e+00j
0.90317+0.00000j -2.512e+00+0.000e+00j 0.000e+00+0.000e+00j 8.414e+00-3.932e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.403e+01+0.000e+00j 1.947e+01+0.000e+00j
0.91268+0.00000j -2.569e+00+0.000e+00j -2.621e-02+0.000e+00j 7.120e+00-4.194e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.232e+01+0.000e+00j 1.647e+01+0.000e+00j
0.92219+0.00000j -2.569e+00+0.000e+00j -2.621e-02+0.000e+00j 5.874e+00-4.194e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.063e+01+0.000e+00j 1.367e+01+0.000e+00j
0.93170+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j 6.958e+00-4.456e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.209e+01+0.000e+00j 1.612e+01+0.000e+00j
0.94120+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j 8.204e+00-4.456e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.380e+01+0.000e+00j 1.898e+01+0.000e+00j
0.95071+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j 8.178e+00-4.718e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.376e+01+0.000e+00j 1.893e+01+0.000e+00j
0.96022+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j 8.178e+00-4.718e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.376e+01+0.000e+00j 1.893e+01+0.000e+00j
0.96972+0.00000j -2.568e+00-2.608e-02j 0.000e+00+0.000e+00j 8.084e+00+6.933e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.365e+01+0.000e+00j 1.875e+01+0.000e+00j
0.97923+0.00000j -2.568e+00-2.608e-02j 0.000e+00+0.000e+00j 8.084e+00+1.933e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.389e+01+0.000e+00j 1.926e+01+0.000e+00j
0.98874+0.00000j -1.385e+00+0.000e+00j 0.000e+00+0.000e+00j 7.995e+00+7.561e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.245e+01+0.000e+00j 1.882e+01+0.000e+00j
