# Raman tensor in 10^(-30) Cm^2/V
# mode: 71   phonon freq: 586.551853
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.15212+0.00000j 0.000e+00+0.000e+00j -1.240e+00+0.000e+00j 3.980e+01-2.633e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.719e+01+0.000e+00j 9.653e+01+0.000e+00j
0.16162+0.00000j 0.000e+00+0.000e+00j -2.479e+00+0.000e+00j 3.984e+01-2.294e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.818e+01+0.000e+00j 9.574e+01+0.000e+00j
0.17113+0.00000j -1.235e+00+0.000e+00j -2.490e+00+0.000e+00j 4.108e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.075e+01+0.000e+00j 9.783e+01+0.000e+00j
0.18064+0.00000j -2.481e+00+0.000e+00j -2.490e+00+0.000e+00j 4.233e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.337e+01+0.000e+00j 1.000e+02+0.000e+00j
0.19015+0.00000j -1.253e+00+0.000e+00j -2.490e+00+0.000e+00j 4.110e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.079e+01+0.000e+00j 9.786e+01+0.000e+00j
0.19965+0.00000j -7.138e-03+0.000e+00j -2.490e+00+0.000e+00j 3.985e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.820e+01+0.000e+00j 9.575e+01+0.000e+00j
0.20916+0.00000j -6.487e-03+0.000e+00j -2.490e+00+0.000e+00j 4.102e+01+1.207e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.988e+01+0.000e+00j 9.866e+01+0.000e+00j
0.21867+0.00000j -1.301e-02+0.000e+00j -2.490e+00+0.000e+00j 4.221e+01+2.420e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.164e+01+0.000e+00j 1.017e+02+0.000e+00j
0.22817+0.00000j 0.000e+00+0.000e+00j -1.263e+00+0.000e+00j 4.222e+01+1.197e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.064e+01+0.000e+00j 1.025e+02+0.000e+00j
0.23768+0.00000j 0.000e+00+0.000e+00j -1.643e-02+0.000e+00j 4.222e+01-4.910e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.971e+01+0.000e+00j 1.034e+02+0.000e+00j
0.24719+0.00000j -6.600e-03-6.600e-03j 0.000e+00+0.000e+00j 4.227e+01+1.203e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.981e+01+0.000e+00j 1.036e+02+0.000e+00j
0.25670+0.00000j -7.603e-05-7.603e-05j 0.000e+00+0.000e+00j 4.233e+01+2.475e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.997e+01+0.000e+00j 1.039e+02+0.000e+00j
0.26620+0.00000j -1.232e+00+0.000e+00j 0.000e+00+0.000e+00j 4.233e+01+1.259e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.079e+01+0.000e+00j 1.028e+02+0.000e+00j
0.27571+0.00000j -2.478e+00+0.000e+00j 0.000e+00+0.000e+00j 4.233e+01+1.261e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.170e+01+0.000e+00j 1.018e+02+0.000e+00j
0.28522+0.00000j -1.263e+00+0.000e+00j 0.000e+00+0.000e+00j 4.103e+01-3.229e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.894e+01+0.000e+00j 9.951e+01+0.000e+00j
0.29473+0.00000j -2.369e-02+0.000e+00j 0.000e+00+0.000e+00j 3.971e+01-6.491e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.618e+01+0.000e+00j 9.725e+01+0.000e+00j
0.30423+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 3.967e+01+1.170e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.614e+01+0.000e+00j 9.721e+01+0.000e+00j
0.31374+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 3.967e+01+2.416e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.622e+01+0.000e+00j 9.735e+01+0.000e+00j
0.32325+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.090e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.795e+01+0.000e+00j 1.003e+02+0.000e+00j
0.33275+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.214e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.971e+01+0.000e+00j 1.034e+02+0.000e+00j
0.34226+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.215e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.972e+01+0.000e+00j 1.034e+02+0.000e+00j
0.35177+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.215e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.972e+01+0.000e+00j 1.034e+02+0.000e+00j
0.36128+0.00000j -1.304e-02+0.000e+00j 0.000e+00+0.000e+00j 4.213e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.968e+01+0.000e+00j 1.033e+02+0.000e+00j
0.37078+0.00000j -1.304e-02+0.000e+00j 0.000e+00+0.000e+00j 4.213e+01+2.425e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.968e+01+0.000e+00j 1.033e+02+0.000e+00j
0.38029+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.212e+01+1.195e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.961e+01+0.000e+00j 1.032e+02+0.000e+00j
0.38980+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j 4.212e+01-5.126e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.958e+01+0.000e+00j 1.032e+02+0.000e+00j
0.39931+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.211e+01-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.956e+01+0.000e+00j 1.031e+02+0.000e+00j
0.40881+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.211e+01-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.956e+01+0.000e+00j 1.031e+02+0.000e+00j
0.41832+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.209e+01+1.155e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.955e+01+0.000e+00j 1.031e+02+0.000e+00j
0.42783+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.209e+01+2.401e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.962e+01+0.000e+00j 1.032e+02+0.000e+00j
0.43733+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.209e+01+1.189e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.955e+01+0.000e+00j 1.031e+02+0.000e+00j
0.44684+0.00000j -1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 4.209e+01-5.698e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.953e+01+0.000e+00j 1.031e+02+0.000e+00j
0.45635+0.00000j -1.304e-02-1.304e-02j 0.000e+00+0.000e+00j 4.329e+01-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.123e+01+0.000e+00j 1.060e+02+0.000e+00j
0.46586+0.00000j -1.304e-02-1.304e-02j 0.000e+00+0.000e+00j 4.453e+01-7.823e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.299e+01+0.000e+00j 1.091e+02+0.000e+00j
0.47536+0.00000j -2.621e-02+0.000e+00j -1.226e+00+0.000e+00j 4.332e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.217e+01+0.000e+00j 1.051e+02+0.000e+00j
0.48487+0.00000j -2.621e-02+0.000e+00j -2.472e+00+0.000e+00j 4.208e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.135e+01+0.000e+00j 1.012e+02+0.000e+00j
0.49438+0.00000j -1.311e-02+0.000e+00j -2.490e+00+0.000e+00j 4.203e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.129e+01+0.000e+00j 1.011e+02+0.000e+00j
0.50389+0.00000j -1.311e-02+0.000e+00j -2.490e+00+0.000e+00j 4.203e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.129e+01+0.000e+00j 1.011e+02+0.000e+00j
0.51339+0.00000j -1.243e+00-1.311e-02j -1.273e+00-1.311e-02j 4.325e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.294e+01+0.000e+00j 1.040e+02+0.000e+00j
0.52290+0.00000j -2.489e+00-1.311e-02j -2.714e-02-1.311e-02j 4.450e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.478e+01+0.000e+00j 1.071e+02+0.000e+00j
0.53241+0.00000j -1.297e+00+0.000e+00j 0.000e+00+0.000e+00j 4.434e+01+1.096e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.366e+01+0.000e+00j 1.076e+02+0.000e+00j
0.54191+0.00000j -6.415e-02+0.000e+00j 0.000e+00+0.000e+00j 4.417e+01+2.296e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.260e+01+0.000e+00j 1.083e+02+0.000e+00j
0.55142+0.00000j -1.247e+00+0.000e+00j 0.000e+00+0.000e+00j 4.431e+01+2.352e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.365e+01+0.000e+00j 1.077e+02+0.000e+00j
0.56093+0.00000j -2.480e+00+0.000e+00j 0.000e+00+0.000e+00j 4.448e+01+2.398e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.482e+01+0.000e+00j 1.072e+02+0.000e+00j
0.57044+0.00000j -1.294e+00-1.311e-02j 0.000e+00+0.000e+00j 4.446e+01+2.398e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.390e+01+0.000e+00j 1.080e+02+0.000e+00j
0.57994+0.00000j -4.763e-02-1.311e-02j 0.000e+00+0.000e+00j 4.446e+01+2.398e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.300e+01+0.000e+00j 1.090e+02+0.000e+00j
0.58945+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 4.323e+01+2.398e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.125e+01+0.000e+00j 1.060e+02+0.000e+00j
0.59896+0.00000j -2.621e-02+0.000e+00j 0.000e+00+0.000e+00j 4.199e+01+2.398e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.949e+01+0.000e+00j 1.030e+02+0.000e+00j
0.60847+0.00000j -1.246e+00+0.000e+00j 0.000e+00+0.000e+00j 4.296e+01+1.127e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.167e+01+0.000e+00j 1.043e+02+0.000e+00j
0.61797+0.00000j -2.499e+00+0.000e+00j 0.000e+00+0.000e+00j 4.400e+01-1.643e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.407e+01+0.000e+00j 1.059e+02+0.000e+00j
0.62748+0.00000j -1.314e+00-2.621e-02j 0.000e+00+0.000e+00j 4.401e+01-2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.319e+01+0.000e+00j 1.068e+02+0.000e+00j
0.63699+0.00000j -6.812e-02-2.621e-02j 0.000e+00+0.000e+00j 4.401e+01-2.097e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.229e+01+0.000e+00j 1.078e+02+0.000e+00j
0.64649+0.00000j -3.954e-02+0.000e+00j 0.000e+00+0.000e+00j 4.417e+01-1.582e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.250e+01+0.000e+00j 1.082e+02+0.000e+00j
0.65600+0.00000j -2.649e-02+0.000e+00j 0.000e+00+0.000e+00j 4.439e+01-1.060e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.279e+01+0.000e+00j 1.087e+02+0.000e+00j
0.66551+0.00000j -2.621e-02+0.000e+00j -1.219e+00+0.000e+00j 4.437e+01+1.101e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.366e+01+0.000e+00j 1.077e+02+0.000e+00j
0.67502+0.00000j -2.621e-02+0.000e+00j -2.465e+00+0.000e+00j 4.437e+01+2.347e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.466e+01+0.000e+00j 1.069e+02+0.000e+00j
0.68452+0.00000j -3.886e-02-1.943e-02j -1.289e+00+0.000e+00j 4.412e+01+1.114e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.338e+01+0.000e+00j 1.071e+02+0.000e+00j
0.69403+0.00000j -5.191e-02-2.595e-02j -4.903e-02+0.000e+00j 4.389e+01-1.846e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.214e+01+0.000e+00j 1.074e+02+0.000e+00j
0.70354+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 4.383e+01+9.609e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.203e+01+0.000e+00j 1.073e+02+0.000e+00j
0.71305+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 4.383e+01+2.207e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.210e+01+0.000e+00j 1.075e+02+0.000e+00j
0.72255+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 4.500e+01+1.029e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.369e+01+0.000e+00j 1.102e+02+0.000e+00j
0.73206+0.00000j -5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 4.625e+01-2.167e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.544e+01+0.000e+00j 1.132e+02+0.000e+00j
0.74157+0.00000j -3.958e-02-1.979e-02j 0.000e+00+0.000e+00j 4.528e+01-1.979e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.407e+01+0.000e+00j 1.109e+02+0.000e+00j
0.75107+0.00000j -2.653e-02-1.327e-02j 0.000e+00+0.000e+00j 4.431e+01-1.327e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.268e+01+0.000e+00j 1.085e+02+0.000e+00j
0.76058+0.00000j -5.821e-02+0.000e+00j 0.000e+00+0.000e+00j 4.519e+01+1.002e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.396e+01+0.000e+00j 1.107e+02+0.000e+00j
0.77009+0.00000j -7.778e-02+0.000e+00j 0.000e+00+0.000e+00j 4.615e+01+2.176e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.539e+01+0.000e+00j 1.131e+02+0.000e+00j
0.77960+0.00000j -5.243e-02-1.218e+00j 0.000e+00+0.000e+00j 4.613e+01+2.202e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.542e+01+0.000e+00j 1.131e+02+0.000e+00j
0.78910+0.00000j -5.243e-02-2.464e+00j 0.000e+00+0.000e+00j 4.613e+01+2.202e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.553e+01+0.000e+00j 1.132e+02+0.000e+00j
0.79861+0.00000j -5.243e-02-1.297e+00j -1.219e+00+0.000e+00j 4.608e+01+9.825e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.614e+01+0.000e+00j 1.119e+02+0.000e+00j
0.80812+0.00000j -5.243e-02-5.095e-02j -2.466e+00+0.000e+00j 4.608e+01-2.636e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.702e+01+0.000e+00j 1.110e+02+0.000e+00j
0.81763+0.00000j -7.864e-02+0.000e+00j -1.295e+00+0.000e+00j 4.600e+01+8.806e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.606e+01+0.000e+00j 1.116e+02+0.000e+00j
0.82713+0.00000j -7.864e-02+0.000e+00j -4.904e-02+0.000e+00j 4.600e+01+2.127e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.522e+01+0.000e+00j 1.127e+02+0.000e+00j
0.83664+0.00000j -1.276e+00-2.621e-02j 0.000e+00+0.000e+00j 4.717e+01+9.524e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.765e+01+0.000e+00j 1.146e+02+0.000e+00j
0.84615+0.00000j -2.522e+00-2.621e-02j 0.000e+00+0.000e+00j 4.842e+01-2.936e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.033e+01+0.000e+00j 1.167e+02+0.000e+00j
0.85565+0.00000j -1.350e+00+0.000e+00j 0.000e+00+0.000e+00j 4.840e+01+8.537e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.943e+01+0.000e+00j 1.175e+02+0.000e+00j
0.86516+0.00000j -1.102e-01+0.000e+00j 0.000e+00+0.000e+00j 4.840e+01+2.093e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.859e+01+0.000e+00j 1.186e+02+0.000e+00j
0.87467+0.00000j -7.864e-02-2.621e-02j 0.000e+00+0.000e+00j 4.831e+01+2.123e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.844e+01+0.000e+00j 1.184e+02+0.000e+00j
0.88418+0.00000j -7.864e-02-2.621e-02j 0.000e+00+0.000e+00j 4.831e+01+2.123e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.844e+01+0.000e+00j 1.184e+02+0.000e+00j
0.89368+0.00000j -1.268e+00+0.000e+00j 0.000e+00+0.000e+00j 4.826e+01+8.812e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.917e+01+0.000e+00j 1.172e+02+0.000e+00j
0.90319+0.00000j -2.514e+00+0.000e+00j 0.000e+00+0.000e+00j 4.826e+01-3.649e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.009e+01+0.000e+00j 1.163e+02+0.000e+00j
0.91270+0.00000j -2.569e+00+0.000e+00j -1.218e+00+0.000e+00j 4.815e+01-4.194e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.080e+01+0.000e+00j 1.151e+02+0.000e+00j
0.92221+0.00000j -2.569e+00+0.000e+00j -2.464e+00+0.000e+00j 4.815e+01-4.194e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.166e+01+0.000e+00j 1.142e+02+0.000e+00j
0.93171+0.00000j -2.588e+00-3.246e-02j -1.303e+00+0.000e+00j 4.769e+01-5.518e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.022e+01+0.000e+00j 1.139e+02+0.000e+00j
0.94122+0.00000j -2.607e+00-3.899e-02j -6.348e-02+0.000e+00j 4.727e+01-6.628e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.882e+01+0.000e+00j 1.138e+02+0.000e+00j
0.95073+0.00000j -2.589e+00+0.000e+00j 0.000e+00+0.000e+00j 4.757e+01-5.926e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.918e+01+0.000e+00j 1.146e+02+0.000e+00j
0.96023+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j 4.801e+01-4.752e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.979e+01+0.000e+00j 1.157e+02+0.000e+00j
0.96974+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j 4.792e+01+6.861e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.966e+01+0.000e+00j 1.154e+02+0.000e+00j
0.97925+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j 4.792e+01+1.932e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.971e+01+0.000e+00j 1.155e+02+0.000e+00j
0.98876+0.00000j -1.383e+00+0.000e+00j 0.000e+00+0.000e+00j 4.902e+01+7.537e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.034e+01+0.000e+00j 1.190e+02+0.000e+00j
