# Raman tensor in 10^(-30) Cm^2/V
# mode: 79   phonon freq: 472.833232
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.12360+0.00000j 1.304e-02+1.304e-02j 0.000e+00+0.000e+00j -2.438e+00+5.214e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.880e+01+0.000e+00j
0.13311+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.425e+00+5.243e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.879e+01+0.000e+00j
0.14262+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.423e+00+5.239e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.879e+01+0.000e+00j
0.15213+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.451e+00+2.629e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.881e+01+0.000e+00j
0.16164+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+00+1.964e-04j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.465e+01+0.000e+00j 2.883e+01+0.000e+00j
0.17114+0.00000j 6.475e-03+0.000e+00j 6.475e-03+0.000e+00j -2.445e+00+3.238e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.880e+01+0.000e+00j
0.18065+0.00000j 1.300e-02+0.000e+00j 1.300e-02+0.000e+00j -2.399e+00+6.500e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.878e+01+0.000e+00j
0.19016+0.00000j 0.000e+00+1.311e-02j 0.000e+00+0.000e+00j -2.398e+00+5.243e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.878e+01+0.000e+00j
0.19967+0.00000j 0.000e+00+1.311e-02j 0.000e+00+0.000e+00j -2.398e+00+5.243e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.878e+01+0.000e+00j
0.20918+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j -1.144e+00-1.175e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.451e+01+0.000e+00j 2.846e+01+0.000e+00j
0.21868+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 1.018e-01-2.422e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.879e+01+0.000e+00j
0.22819+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.112e+00-1.195e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.451e+01+0.000e+00j 2.846e+01+0.000e+00j
0.23770+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.358e+00+5.146e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.876e+01+0.000e+00j
0.24721+0.00000j 1.304e-02+1.304e-02j 0.000e+00+0.000e+00j -2.360e+00+6.519e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.876e+01+0.000e+00j
0.25672+0.00000j 1.304e-02+1.304e-02j 0.000e+00+0.000e+00j -2.360e+00+6.519e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.876e+01+0.000e+00j
0.26622+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j -1.125e+00+5.243e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.831e+01+0.000e+00j
0.27573+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j 1.212e-01+5.243e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.28524+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.573e-01+6.553e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.29475+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.573e-01+6.553e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.30426+0.00000j 1.952e-02+0.000e+00j 0.000e+00+0.000e+00j -9.846e-01+9.761e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.444e+01+0.000e+00j 2.828e+01+0.000e+00j
0.31376+0.00000j 2.605e-02+0.000e+00j 0.000e+00+0.000e+00j -2.146e+00+1.302e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.459e+01+0.000e+00j 2.866e+01+0.000e+00j
0.32327+0.00000j 1.972e-02+1.972e-02j 0.000e+00+0.000e+00j -9.999e-01+7.887e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.444e+01+0.000e+00j 2.828e+01+0.000e+00j
0.33278+0.00000j 1.319e-02+1.319e-02j 0.000e+00+0.000e+00j 1.549e-01+5.277e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.818e+01+0.000e+00j
0.34229+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j -1.033e+00+6.553e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.444e+01+0.000e+00j 2.829e+01+0.000e+00j
0.35180+0.00000j 1.311e-02+0.000e+00j 0.000e+00+0.000e+00j -2.279e+00+6.553e-02j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.461e+01+0.000e+00j 2.872e+01+0.000e+00j
0.36131+0.00000j 1.949e-02+0.000e+00j 0.000e+00+0.000e+00j -9.663e-01-1.115e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.449e+01+0.000e+00j 2.840e+01+0.000e+00j
0.37081+0.00000j 2.601e-02+0.000e+00j 0.000e+00+0.000e+00j 3.777e-01-2.322e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.462e+01+0.000e+00j 2.876e+01+0.000e+00j
0.38032+0.00000j 2.621e-02+2.621e-02j 0.000e+00+0.000e+00j -7.881e-01-1.125e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.837e+01+0.000e+00j
0.38983+0.00000j 2.621e-02+2.621e-02j 0.000e+00+0.000e+00j -2.034e+00+1.207e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.457e+01+0.000e+00j 2.861e+01+0.000e+00j
0.39934+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -2.045e+00+1.311e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.457e+01+0.000e+00j 2.861e+01+0.000e+00j
0.40885+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -2.045e+00+1.311e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.457e+01+0.000e+00j 2.861e+01+0.000e+00j
0.41835+0.00000j 1.973e-02+0.000e+00j 0.000e+00+0.000e+00j -9.036e-01-1.113e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.839e+01+0.000e+00j
0.42786+0.00000j 1.321e-02+0.000e+00j 0.000e+00+0.000e+00j 2.186e-01-2.392e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.878e+01+0.000e+00j
0.43737+0.00000j 1.946e-02+0.000e+00j 0.000e+00+0.000e+00j -8.377e-01-1.166e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.839e+01+0.000e+00j
0.44688+0.00000j 2.599e-02+0.000e+00j 0.000e+00+0.000e+00j -1.953e+00+1.128e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.456e+01+0.000e+00j 2.858e+01+0.000e+00j
0.45639+0.00000j 5.243e-02+2.621e-02j 0.000e+00+0.000e+00j -1.966e+00+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.456e+01+0.000e+00j 2.858e+01+0.000e+00j
0.46589+0.00000j 5.243e-02+2.621e-02j 0.000e+00+0.000e+00j -1.966e+00+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.456e+01+0.000e+00j 2.858e+01+0.000e+00j
0.47540+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -1.914e+00+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+01+0.000e+00j 2.856e+01+0.000e+00j
0.48491+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -1.914e+00+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+01+0.000e+00j 2.856e+01+0.000e+00j
0.49442+0.00000j 3.253e-02+0.000e+00j 3.253e-02+0.000e+00j -5.413e-01+1.952e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.441e+01+0.000e+00j 2.821e+01+0.000e+00j
0.50393+0.00000j 3.906e-02+0.000e+00j 3.906e-02+0.000e+00j 8.484e-01+2.343e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.443e+01+0.000e+00j 2.826e+01+0.000e+00j
0.51343+0.00000j 6.570e-02+3.285e-02j 0.000e+00+3.285e-02j -4.404e-01+1.971e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.441e+01+0.000e+00j 2.820e+01+0.000e+00j
0.52294+0.00000j 5.265e-02+2.633e-02j 0.000e+00+2.633e-02j -1.837e+00+1.580e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.454e+01+0.000e+00j 2.853e+01+0.000e+00j
0.53245+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -1.835e+00+1.835e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.454e+01+0.000e+00j 2.853e+01+0.000e+00j
0.54196+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -1.835e+00+1.835e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.454e+01+0.000e+00j 2.853e+01+0.000e+00j
0.55147+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j -5.823e-01+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.821e+01+0.000e+00j
0.56097+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j 6.639e-01+1.573e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.823e+01+0.000e+00j
0.57048+0.00000j 3.251e-02+3.251e-02j 0.000e+00+0.000e+00j -3.183e-01+2.276e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.441e+01+0.000e+00j 2.819e+01+0.000e+00j
0.57999+0.00000j 3.903e-02+3.903e-02j 0.000e+00+0.000e+00j -1.382e+00+2.732e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.838e+01+0.000e+00j
0.58950+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -1.350e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.837e+01+0.000e+00j
0.59901+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -1.350e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.837e+01+0.000e+00j
0.60851+0.00000j 6.573e-02+0.000e+00j 0.000e+00+0.000e+00j -1.504e+00+2.301e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.450e+01+0.000e+00j 2.841e+01+0.000e+00j
0.61802+0.00000j 5.268e-02+0.000e+00j 0.000e+00+0.000e+00j -1.700e+00+1.844e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.452e+01+0.000e+00j 2.848e+01+0.000e+00j
0.62753+0.00000j 3.247e-02+3.247e-02j 0.000e+00+0.000e+00j -1.451e+00+2.598e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.449e+01+0.000e+00j 2.840e+01+0.000e+00j
0.63704+0.00000j 3.900e-02+3.900e-02j 0.000e+00+0.000e+00j -1.242e+00+3.120e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.835e+01+0.000e+00j
0.64655+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -1.193e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.833e+01+0.000e+00j
0.65605+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -1.193e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.833e+01+0.000e+00j
0.66556+0.00000j 7.864e-02+0.000e+00j 3.932e-02+0.000e+00j -1.153e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.446e+01+0.000e+00j 2.832e+01+0.000e+00j
0.67507+0.00000j 7.864e-02+0.000e+00j 3.932e-02+0.000e+00j -1.153e+00+3.146e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.446e+01+0.000e+00j 2.832e+01+0.000e+00j
0.68458+0.00000j 7.864e-02+3.932e-02j 0.000e+00+0.000e+00j -1.035e+00+3.539e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.830e+01+0.000e+00j
0.69409+0.00000j 7.864e-02+3.932e-02j 0.000e+00+0.000e+00j -1.035e+00+3.539e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.830e+01+0.000e+00j
0.70359+0.00000j 7.823e-02+0.000e+00j 0.000e+00+0.000e+00j -2.228e+00+3.520e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.461e+01+0.000e+00j 2.870e+01+0.000e+00j
0.71310+0.00000j 7.823e-02+0.000e+00j 0.000e+00+0.000e+00j -3.467e+00+3.520e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.490e+01+0.000e+00j 2.942e+01+0.000e+00j
0.72261+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -2.228e+00+3.932e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.462e+01+0.000e+00j 2.870e+01+0.000e+00j
0.73212+0.00000j 7.864e-02+0.000e+00j 0.000e+00+0.000e+00j -9.817e-01+3.932e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.829e+01+0.000e+00j
0.74163+0.00000j 1.180e-01+3.932e-02j 0.000e+00+0.000e+00j -2.060e+00+3.932e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.459e+01+0.000e+00j 2.862e+01+0.000e+00j
0.75113+0.00000j 1.180e-01+3.932e-02j 0.000e+00+0.000e+00j -3.306e+00+3.932e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.487e+01+0.000e+00j 2.931e+01+0.000e+00j
0.76064+0.00000j 9.104e-02+0.000e+00j 0.000e+00+0.000e+00j -1.800e+00-7.227e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.456e+01+0.000e+00j 2.856e+01+0.000e+00j
0.77015+0.00000j 1.041e-01+0.000e+00j 0.000e+00+0.000e+00j -2.731e-01-1.897e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+01+0.000e+00j 2.856e+01+0.000e+00j
0.77966+0.00000j 9.202e-02+4.601e-02j 0.000e+00+0.000e+00j -4.198e-01-1.984e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.457e+01+0.000e+00j 2.860e+01+0.000e+00j
0.78917+0.00000j 7.897e-02+3.949e-02j 0.000e+00+0.000e+00j -7.134e-01-2.056e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.460e+01+0.000e+00j 2.866e+01+0.000e+00j
0.79867+0.00000j 1.180e-01+0.000e+00j 3.932e-02+0.000e+00j -1.817e+00-8.432e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.458e+01+0.000e+00j 2.858e+01+0.000e+00j
0.80818+0.00000j 1.180e-01+0.000e+00j 3.932e-02+0.000e+00j -3.064e+00+4.029e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.481e+01+0.000e+00j 2.914e+01+0.000e+00j
0.81769+0.00000j 9.097e-02+0.000e+00j 0.000e+00+0.000e+00j -1.535e+00+5.458e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.451e+01+0.000e+00j 2.845e+01+0.000e+00j
0.82720+0.00000j 1.040e-01+0.000e+00j 0.000e+00+0.000e+00j 3.066e-02+6.241e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.822e+01+0.000e+00j
0.83671+0.00000j 1.573e-01+5.243e-02j 0.000e+00+0.000e+00j -9.828e-01+6.815e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.446e+01+0.000e+00j 2.832e+01+0.000e+00j
0.84621+0.00000j 1.573e-01+5.243e-02j 0.000e+00+0.000e+00j -2.229e+00+6.815e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.873e+01+0.000e+00j
0.85572+0.00000j 1.049e-01+0.000e+00j 0.000e+00+0.000e+00j -9.287e-01+7.340e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.446e+01+0.000e+00j 2.832e+01+0.000e+00j
0.86523+0.00000j 1.049e-01+0.000e+00j 0.000e+00+0.000e+00j 3.175e-01+7.340e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.825e+01+0.000e+00j
0.87474+0.00000j 1.381e-01+4.602e-02j 0.000e+00+0.000e+00j -1.083e+00+6.443e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.834e+01+0.000e+00j
0.88425+0.00000j 1.185e-01+3.950e-02j 0.000e+00+0.000e+00j -2.695e+00+5.530e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.472e+01+0.000e+00j 2.895e+01+0.000e+00j
0.89375+0.00000j 1.364e-01+0.000e+00j 0.000e+00+0.000e+00j -2.253e+00+6.819e-01j 0.000e+00+0.000e+00j 1.117e+01+0.000e+00j 0.000e+00+0.000e+00j 2.758e+01+0.000e+00j 3.211e+01+0.000e+00j
0.90326+0.00000j 1.559e-01+0.000e+00j 0.000e+00+0.000e+00j -1.861e+00+7.797e-01j 0.000e+00+0.000e+00j 1.242e+01+0.000e+00j 0.000e+00+0.000e+00j 3.056e+01+0.000e+00j 3.546e+01+0.000e+00j
0.91277+0.00000j 1.573e-01+0.000e+00j 5.243e-02+0.000e+00j -1.730e+00+8.388e-01j 0.000e+00+0.000e+00j 1.361e+01+0.000e+00j 0.000e+00+0.000e+00j 3.347e+01+0.000e+00j 3.877e+01+0.000e+00j
0.92228+0.00000j 1.573e-01+0.000e+00j 5.243e-02+0.000e+00j -1.730e+00+8.388e-01j 0.000e+00+0.000e+00j 1.486e+01+0.000e+00j 0.000e+00+0.000e+00j 3.651e+01+0.000e+00j 4.228e+01+0.000e+00j
0.93179+0.00000j 1.573e-01+5.243e-02j 0.000e+00+0.000e+00j -1.573e+00+8.912e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.669e+01+0.000e+00j 4.248e+01+0.000e+00j
0.94129+0.00000j 1.573e-01+5.243e-02j 0.000e+00+0.000e+00j -1.573e+00+8.912e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.669e+01+0.000e+00j 4.248e+01+0.000e+00j
0.95080+0.00000j 1.756e-01+0.000e+00j 0.000e+00+0.000e+00j -2.160e+00-1.061e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.674e+01+0.000e+00j 4.258e+01+0.000e+00j
0.96031+0.00000j 1.952e-01+0.000e+00j 0.000e+00+0.000e+00j -2.956e+00-1.228e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.689e+01+0.000e+00j 4.296e+01+0.000e+00j
0.96982+0.00000j 1.774e-01+5.914e-02j 0.000e+00+0.000e+00j -2.058e+00-1.367e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.678e+01+0.000e+00j 4.267e+01+0.000e+00j
0.97933+0.00000j 1.579e-01+5.262e-02j 0.000e+00+0.000e+00j -1.281e+00-1.490e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.671e+01+0.000e+00j 4.252e+01+0.000e+00j
0.98883+0.00000j 1.573e-01+0.000e+00j 0.000e+00+0.000e+00j -2.205e+00-2.324e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.674e+01+0.000e+00j 4.259e+01+0.000e+00j
