# Raman tensor in 10^(-30) Cm^2/V
# mode: 76   phonon freq: 491.7004
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.10455+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.489e+01+5.200e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.106e+01+0.000e+00j 3.647e+01+0.000e+00j
0.11405+0.00000j 1.238e+00+1.311e-02j 0.000e+00+0.000e+00j -1.489e+01+5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.198e+01+0.000e+00j 3.557e+01+0.000e+00j
0.12356+0.00000j 2.484e+00+1.311e-02j 0.000e+00+0.000e+00j -1.489e+01+5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.301e+01+0.000e+00j 3.492e+01+0.000e+00j
0.13306+0.00000j 1.264e+00+0.000e+00j 0.000e+00+0.000e+00j -1.488e+01+5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.199e+01+0.000e+00j 3.553e+01+0.000e+00j
0.14257+0.00000j 1.805e-02+0.000e+00j 0.000e+00+0.000e+00j -1.488e+01+5.243e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.105e+01+0.000e+00j 3.642e+01+0.000e+00j
0.15207+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.486e+01-1.175e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.108e+01+0.000e+00j 3.652e+01+0.000e+00j
0.16158+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.486e+01-2.421e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.130e+01+0.000e+00j 3.689e+01+0.000e+00j
0.17108+0.00000j 1.242e+00+0.000e+00j 0.000e+00+0.000e+00j -1.480e+01-1.170e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.193e+01+0.000e+00j 3.548e+01+0.000e+00j
0.18058+0.00000j 2.488e+00+0.000e+00j 0.000e+00+0.000e+00j -1.476e+01+1.016e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.284e+01+0.000e+00j 3.460e+01+0.000e+00j
0.19009+0.00000j 1.273e+00+2.621e-02j 1.243e+00+0.000e+00j -1.476e+01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.265e+01+0.000e+00j 3.440e+01+0.000e+00j
0.19959+0.00000j 2.765e-02+2.621e-02j 2.489e+00+0.000e+00j -1.476e+01+1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.285e+01+0.000e+00j 3.458e+01+0.000e+00j
0.20910+0.00000j 1.238e+00+0.000e+00j 1.272e+00+0.000e+00j -1.355e+01-1.139e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.099e+01+0.000e+00j 3.159e+01+0.000e+00j
0.21860+0.00000j 2.477e+00+0.000e+00j 2.649e-02+0.000e+00j -1.236e+01-2.411e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.978e+01+0.000e+00j 2.941e+01+0.000e+00j
0.22811+0.00000j 1.277e+00+0.000e+00j 0.000e+00+0.000e+00j -1.349e+01-1.180e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.011e+01+0.000e+00j 3.226e+01+0.000e+00j
0.23761+0.00000j 3.822e-02+0.000e+00j 0.000e+00+0.000e+00j -1.467e+01+9.184e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.077e+01+0.000e+00j 3.590e+01+0.000e+00j
0.24712+0.00000j 2.621e-02+2.621e-02j 0.000e+00+0.000e+00j -1.468e+01-1.102e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.084e+01+0.000e+00j 3.604e+01+0.000e+00j
0.25662+0.00000j 2.621e-02+2.621e-02j 0.000e+00+0.000e+00j -1.468e+01-2.348e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.104e+01+0.000e+00j 3.639e+01+0.000e+00j
0.26612+0.00000j 1.235e+00+0.000e+00j 0.000e+00+0.000e+00j -1.465e+01-1.151e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.171e+01+0.000e+00j 3.511e+01+0.000e+00j
0.27563+0.00000j 2.480e+00+0.000e+00j 0.000e+00+0.000e+00j -1.465e+01+9.497e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.268e+01+0.000e+00j 3.435e+01+0.000e+00j
0.28513+0.00000j 1.287e+00+0.000e+00j 0.000e+00+0.000e+00j -1.458e+01+1.627e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.159e+01+0.000e+00j 3.480e+01+0.000e+00j
0.29464+0.00000j 4.778e-02+0.000e+00j 0.000e+00+0.000e+00j -1.451e+01+1.953e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.056e+01+0.000e+00j 3.551e+01+0.000e+00j
0.30414+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.443e+01-1.040e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.049e+01+0.000e+00j 3.541e+01+0.000e+00j
0.31365+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.443e+01-2.286e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.069e+01+0.000e+00j 3.576e+01+0.000e+00j
0.32315+0.00000j 3.932e-02+3.932e-02j 0.000e+00+0.000e+00j -1.563e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.237e+01+0.000e+00j 3.866e+01+0.000e+00j
0.33266+0.00000j 3.932e-02+3.932e-02j 0.000e+00+0.000e+00j -1.687e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.412e+01+0.000e+00j 4.168e+01+0.000e+00j
0.34216+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.564e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.239e+01+0.000e+00j 3.869e+01+0.000e+00j
0.35166+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.440e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.064e+01+0.000e+00j 3.568e+01+0.000e+00j
0.36117+0.00000j 3.911e-02+0.000e+00j 0.000e+00+0.000e+00j -1.435e+01-2.295e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.059e+01+0.000e+00j 3.558e+01+0.000e+00j
0.37067+0.00000j 3.911e-02+0.000e+00j 0.000e+00+0.000e+00j -1.435e+01-2.295e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.059e+01+0.000e+00j 3.558e+01+0.000e+00j
0.38018+0.00000j 3.932e-02+3.932e-02j 0.000e+00+0.000e+00j -1.550e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.219e+01+0.000e+00j 3.835e+01+0.000e+00j
0.38968+0.00000j 3.932e-02+3.932e-02j 0.000e+00+0.000e+00j -1.675e+01-2.294e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.394e+01+0.000e+00j 4.137e+01+0.000e+00j
0.39919+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.553e+01-1.064e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.205e+01+0.000e+00j 3.811e+01+0.000e+00j
0.40869+0.00000j 3.932e-02+0.000e+00j 0.000e+00+0.000e+00j -1.429e+01+1.818e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.024e+01+0.000e+00j 3.497e+01+0.000e+00j
0.41820+0.00000j 4.556e-02+0.000e+00j 0.000e+00+0.000e+00j -1.531e+01-9.575e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.172e+01+0.000e+00j 3.753e+01+0.000e+00j
0.42770+0.00000j 5.208e-02+0.000e+00j 0.000e+00+0.000e+00j -1.643e+01-2.164e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.347e+01+0.000e+00j 4.055e+01+0.000e+00j
0.43720+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j -1.644e+01-9.961e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.332e+01+0.000e+00j 4.029e+01+0.000e+00j
0.44671+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j -1.644e+01+2.496e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.328e+01+0.000e+00j 4.022e+01+0.000e+00j
0.45621+0.00000j 1.286e+00+5.243e-02j 0.000e+00+0.000e+00j -1.633e+01+3.146e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.406e+01+0.000e+00j 3.907e+01+0.000e+00j
0.46572+0.00000j 2.531e+00+5.243e-02j 0.000e+00+0.000e+00j -1.633e+01+3.146e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.508e+01+0.000e+00j 3.839e+01+0.000e+00j
0.47522+0.00000j 1.373e+00+0.000e+00j 0.000e+00+0.000e+00j -1.620e+01-8.827e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.397e+01+0.000e+00j 3.875e+01+0.000e+00j
0.48473+0.00000j 1.404e-01+0.000e+00j 0.000e+00+0.000e+00j -1.606e+01-2.089e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.301e+01+0.000e+00j 3.957e+01+0.000e+00j
0.49423+0.00000j 5.906e-02+0.000e+00j 5.906e-02+0.000e+00j -1.607e+01-9.068e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.285e+01+0.000e+00j 3.934e+01+0.000e+00j
0.50374+0.00000j 5.254e-02+0.000e+00j 5.254e-02+0.000e+00j -1.622e+01+2.933e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.302e+01+0.000e+00j 3.966e+01+0.000e+00j
0.51324+0.00000j 1.276e+00+5.243e-02j 0.000e+00+5.243e-02j -1.740e+01-8.566e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.559e+01+0.000e+00j 4.173e+01+0.000e+00j
0.52274+0.00000j 2.522e+00+5.243e-02j 0.000e+00+5.243e-02j -1.864e+01-2.102e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.848e+01+0.000e+00j 4.428e+01+0.000e+00j
0.53225+0.00000j 1.370e+00+0.000e+00j 0.000e+00+0.000e+00j -1.861e+01-2.176e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.751e+01+0.000e+00j 4.490e+01+0.000e+00j
0.54175+0.00000j 1.246e-01+0.000e+00j 0.000e+00+0.000e+00j -1.861e+01-2.176e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.659e+01+0.000e+00j 4.580e+01+0.000e+00j
0.55126+0.00000j 1.285e+00+0.000e+00j 0.000e+00+0.000e+00j -1.840e+01-2.080e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.713e+01+0.000e+00j 4.441e+01+0.000e+00j
0.56076+0.00000j 2.537e+00+0.000e+00j 0.000e+00+0.000e+00j -1.823e+01-2.035e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.790e+01+0.000e+00j 4.327e+01+0.000e+00j
0.57027+0.00000j 1.394e+00+6.553e-02j 0.000e+00+0.000e+00j -1.809e+01-2.032e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.678e+01+0.000e+00j 4.356e+01+0.000e+00j
0.57977+0.00000j 1.485e-01+6.553e-02j 0.000e+00+0.000e+00j -1.809e+01-2.032e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.585e+01+0.000e+00j 4.446e+01+0.000e+00j
0.58928+0.00000j 1.311e-01+0.000e+00j 0.000e+00+0.000e+00j -1.802e+01-2.032e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.574e+01+0.000e+00j 4.432e+01+0.000e+00j
0.59878+0.00000j 1.311e-01+0.000e+00j 0.000e+00+0.000e+00j -1.802e+01-2.032e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.574e+01+0.000e+00j 4.432e+01+0.000e+00j
0.60828+0.00000j 1.301e+00+0.000e+00j 0.000e+00+0.000e+00j -1.777e+01-1.917e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.624e+01+0.000e+00j 4.284e+01+0.000e+00j
0.61779+0.00000j 2.553e+00+0.000e+00j 0.000e+00+0.000e+00j -1.758e+01-1.865e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.698e+01+0.000e+00j 4.164e+01+0.000e+00j
0.62729+0.00000j 1.410e+00+7.220e-02j 0.000e+00+0.000e+00j -1.884e+01-1.985e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.784e+01+0.000e+00j 4.536e+01+0.000e+00j
0.63680+0.00000j 1.582e-01+6.567e-02j 0.000e+00+0.000e+00j -2.028e+01-2.031e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.895e+01+0.000e+00j 4.980e+01+0.000e+00j
0.64630+0.00000j 1.311e-01+0.000e+00j 0.000e+00+0.000e+00j -2.025e+01-1.966e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.886e+01+0.000e+00j 4.973e+01+0.000e+00j
0.65581+0.00000j 1.311e-01+0.000e+00j 0.000e+00+0.000e+00j -2.025e+01-1.966e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.886e+01+0.000e+00j 4.973e+01+0.000e+00j
0.66531+0.00000j 1.432e-01+0.000e+00j 7.158e-02+0.000e+00j -1.991e+01-1.846e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.842e+01+0.000e+00j 4.880e+01+0.000e+00j
0.67482+0.00000j 1.562e-01+0.000e+00j 7.810e-02+0.000e+00j -1.968e+01-1.787e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.811e+01+0.000e+00j 4.821e+01+0.000e+00j
0.68432+0.00000j 1.573e-01+7.864e-02j 0.000e+00+0.000e+00j -1.958e+01-1.782e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.792e+01+0.000e+00j 4.803e+01+0.000e+00j
0.69382+0.00000j 1.573e-01+7.864e-02j 0.000e+00+0.000e+00j -1.958e+01-1.782e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.792e+01+0.000e+00j 4.803e+01+0.000e+00j
0.70333+0.00000j 1.573e-01+0.000e+00j 0.000e+00+0.000e+00j -2.065e+01-1.782e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.942e+01+0.000e+00j 5.063e+01+0.000e+00j
0.71283+0.00000j 1.573e-01+0.000e+00j 0.000e+00+0.000e+00j -2.189e+01-1.782e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.117e+01+0.000e+00j 5.367e+01+0.000e+00j
0.72234+0.00000j 1.693e-01+0.000e+00j 0.000e+00+0.000e+00j -2.152e+01-2.867e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.082e+01+0.000e+00j 5.304e+01+0.000e+00j
0.73184+0.00000j 1.823e-01+0.000e+00j 0.000e+00+0.000e+00j -2.126e+01-4.048e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.073e+01+0.000e+00j 5.286e+01+0.000e+00j
0.74135+0.00000j 1.408e+00+9.175e-02j 0.000e+00+0.000e+00j -2.114e+01-4.063e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.148e+01+0.000e+00j 5.169e+01+0.000e+00j
0.75085+0.00000j 2.654e+00+9.175e-02j 0.000e+00+0.000e+00j -2.114e+01-4.063e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.246e+01+0.000e+00j 5.096e+01+0.000e+00j
0.76036+0.00000j 1.540e+00+0.000e+00j 0.000e+00+0.000e+00j -2.209e+01-2.837e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.263e+01+0.000e+00j 5.343e+01+0.000e+00j
0.76986+0.00000j 2.941e-01+0.000e+00j 0.000e+00+0.000e+00j -2.334e+01-1.592e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.329e+01+0.000e+00j 5.706e+01+0.000e+00j
0.77936+0.00000j 1.706e-01-1.135e+00j 0.000e+00+0.000e+00j -2.355e+01-1.552e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.349e+01+0.000e+00j 5.781e+01+0.000e+00j
0.78887+0.00000j 1.576e-01-2.381e+00j 0.000e+00+0.000e+00j -2.385e+01-1.623e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.397e+01+0.000e+00j 5.884e+01+0.000e+00j
0.79837+0.00000j 1.692e-01-1.275e+00j 8.459e-02+0.000e+00j -2.455e+01-2.690e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.505e+01+0.000e+00j 6.048e+01+0.000e+00j
0.80788+0.00000j 1.822e-01-2.963e-02j 9.111e-02+0.000e+00j -2.548e+01-3.858e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.663e+01+0.000e+00j 6.291e+01+0.000e+00j
0.81738+0.00000j 2.752e-01+0.000e+00j 0.000e+00+0.000e+00j -2.417e+01-3.880e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.481e+01+0.000e+00j 5.975e+01+0.000e+00j
0.82689+0.00000j 2.752e-01+0.000e+00j 0.000e+00+0.000e+00j -2.293e+01-3.880e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.308e+01+0.000e+00j 5.674e+01+0.000e+00j
0.83639+0.00000j 1.401e+00+9.175e-02j 0.000e+00+0.000e+00j -2.384e+01-3.788e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.517e+01+0.000e+00j 5.808e+01+0.000e+00j
0.84590+0.00000j 2.646e+00+9.175e-02j 0.000e+00+0.000e+00j -2.508e+01-3.788e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.788e+01+0.000e+00j 6.031e+01+0.000e+00j
0.85540+0.00000j 1.565e+00+0.000e+00j 0.000e+00+0.000e+00j -2.573e+01-4.832e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.816e+01+0.000e+00j 6.298e+01+0.000e+00j
0.86491+0.00000j 3.386e-01+0.000e+00j 0.000e+00+0.000e+00j -2.662e+01-5.986e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.882e+01+0.000e+00j 6.656e+01+0.000e+00j
0.87441+0.00000j 3.146e-01+1.049e-01j 0.000e+00+0.000e+00j -2.640e+01-4.783e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.817e+01+0.000e+00j 6.545e+01+0.000e+00j
0.88391+0.00000j 3.146e-01+1.049e-01j 0.000e+00+0.000e+00j -2.640e+01-3.538e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.790e+01+0.000e+00j 6.497e+01+0.000e+00j
0.89342+0.00000j 3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -2.619e+01-3.408e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.757e+01+0.000e+00j 6.443e+01+0.000e+00j
0.90292+0.00000j 3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -2.619e+01-3.408e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.757e+01+0.000e+00j 6.443e+01+0.000e+00j
0.91243+0.00000j 2.086e-01+0.000e+00j 1.043e-01+0.000e+00j -2.702e+01-3.312e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.871e+01+0.000e+00j 6.642e+01+0.000e+00j
0.92193+0.00000j 2.086e-01+0.000e+00j 1.043e-01+0.000e+00j -2.826e+01-3.312e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.045e+01+0.000e+00j 6.944e+01+0.000e+00j
0.93144+0.00000j 3.146e-01+1.049e-01j 0.000e+00+0.000e+00j -2.805e+01-4.303e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.036e+01+0.000e+00j 6.924e+01+0.000e+00j
0.94094+0.00000j 3.146e-01+1.049e-01j 0.000e+00+0.000e+00j -2.805e+01-5.549e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.067e+01+0.000e+00j 6.977e+01+0.000e+00j
0.95045+0.00000j 3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -2.884e+01-5.583e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.176e+01+0.000e+00j 7.171e+01+0.000e+00j
0.95995+0.00000j 3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -3.009e+01-5.583e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.349e+01+0.000e+00j 7.470e+01+0.000e+00j
0.96945+0.00000j 4.194e-01+1.049e-01j 0.000e+00+0.000e+00j -3.102e+01-5.479e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.485e+01+0.000e+00j 7.681e+01+0.000e+00j
0.97896+0.00000j 4.194e-01+1.049e-01j 0.000e+00+0.000e+00j -3.226e+01-5.479e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.659e+01+0.000e+00j 7.981e+01+0.000e+00j
0.98846+0.00000j 3.320e-01+0.000e+00j 0.000e+00+0.000e+00j -3.265e+01-6.360e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.727e+01+0.000e+00j 8.121e+01+0.000e+00j
