# Raman tensor in 10^(-30) Cm^2/V
# mode: 12   phonon freq: 3099.805426
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.09508+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.241e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.756e+00+0.000e+00j 3.041e+00+0.000e+00j
0.10459+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.488e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.518e+00+0.000e+00j 6.093e+00+0.000e+00j
0.11410+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.247e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.763e+00+0.000e+00j 3.054e+00+0.000e+00j
0.12360+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.211e-04+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.370e-04+0.000e+00j 1.276e-03+0.000e+00j
0.13311+0.00000j -6.522e-03+0.000e+00j 0.000e+00+0.000e+00j -3.261e-02-2.609e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.610e-02+0.000e+00j 1.076e-01+0.000e+00j
0.14262+0.00000j -1.147e-02+0.000e+00j 0.000e+00+0.000e+00j -6.676e-02-5.215e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.144e-01+0.000e+00j 2.166e-01+0.000e+00j
0.15213+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -3.944e-02-2.630e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.704e-02+0.000e+00j 1.161e-01+0.000e+00j
0.16164+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.963e-04-1.975e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.036e-04+0.000e+00j 8.723e-04+0.000e+00j
0.17114+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.237e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.749e+00+0.000e+00j 3.029e+00+0.000e+00j
0.18065+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.483e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.511e+00+0.000e+00j 6.082e+00+0.000e+00j
0.19016+0.00000j 0.000e+00+0.000e+00j -1.239e+00+0.000e+00j 1.251e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.050e+00+0.000e+00j 3.522e+00+0.000e+00j
0.19967+0.00000j 0.000e+00+0.000e+00j -2.485e+00+0.000e+00j 5.237e-03+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.518e+00+0.000e+00j 6.083e+00+0.000e+00j
0.20918+0.00000j 0.000e+00+0.000e+00j -1.249e+00+0.000e+00j 1.241e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.050e+00+0.000e+00j 3.522e+00+0.000e+00j
0.21868+0.00000j 0.000e+00+0.000e+00j -3.140e-03+0.000e+00j 2.487e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.520e+00+0.000e+00j 6.090e+00+0.000e+00j
0.22819+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.432e+00-3.254e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.439e+00+0.000e+00j 5.957e+00+0.000e+00j
0.23770+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.373e+00-6.516e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.357e+00+0.000e+00j 5.815e+00+0.000e+00j
0.24721+0.00000j -6.588e-03-6.588e-03j 0.000e+00+0.000e+00j 2.424e+00-3.294e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.434e+00+0.000e+00j 5.934e+00+0.000e+00j
0.25672+0.00000j -6.310e-05-6.310e-05j 0.000e+00+0.000e+00j 2.490e+00-3.155e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.521e+00+0.000e+00j 6.098e+00+0.000e+00j
0.26622+0.00000j 1.234e+00+0.000e+00j 0.000e+00+0.000e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.050e+00+0.000e+00j 7.658e+00+0.000e+00j
0.27573+0.00000j 2.480e+00+0.000e+00j 0.000e+00+0.000e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.515e+00+0.000e+00j 9.941e+00+0.000e+00j
0.28524+0.00000j 1.254e+00+0.000e+00j 0.000e+00+0.000e+00j 1.254e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.773e+00+0.000e+00j 5.016e+00+0.000e+00j
0.29475+0.00000j 7.856e-03+0.000e+00j 0.000e+00+0.000e+00j 7.856e-03+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.111e-02+0.000e+00j 3.142e-02+0.000e+00j
0.30426+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.31376+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.32327+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.33278+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.34229+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.229e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.739e+00+0.000e+00j 3.011e+00+0.000e+00j
0.35180+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.476e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.501e+00+0.000e+00j 6.064e+00+0.000e+00j
0.36130+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.259e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.780e+00+0.000e+00j 3.083e+00+0.000e+00j
0.37081+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.257e-02+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.778e-02+0.000e+00j 3.080e-02+0.000e+00j
0.38032+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.234e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.745e+00+0.000e+00j 3.022e+00+0.000e+00j
0.38983+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.480e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.507e+00+0.000e+00j 6.074e+00+0.000e+00j
0.39934+0.00000j -6.470e-03+0.000e+00j 0.000e+00+0.000e+00j 1.145e+00-3.235e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.624e+00+0.000e+00j 2.799e+00+0.000e+00j
0.40884+0.00000j -1.299e-02+0.000e+00j 0.000e+00+0.000e+00j -2.125e-01-6.497e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.059e-01+0.000e+00j 5.553e-01+0.000e+00j
0.41835+0.00000j -6.626e-03+0.000e+00j 0.000e+00+0.000e+00j -1.193e-01-3.313e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.707e-01+0.000e+00j 3.088e-01+0.000e+00j
0.42786+0.00000j -1.015e-04+0.000e+00j 0.000e+00+0.000e+00j -1.827e-03-5.075e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.615e-03+0.000e+00j 4.730e-03+0.000e+00j
0.43737+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.227e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.735e+00+0.000e+00j 3.005e+00+0.000e+00j
0.44688+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.473e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.497e+00+0.000e+00j 6.057e+00+0.000e+00j
0.45638+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.261e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.784e+00+0.000e+00j 3.090e+00+0.000e+00j
0.46589+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.519e-02+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.148e-02+0.000e+00j 3.721e-02+0.000e+00j
0.47540+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.231e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.741e+00+0.000e+00j 3.015e+00+0.000e+00j
0.48491+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.477e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.503e+00+0.000e+00j 6.068e+00+0.000e+00j
0.49442+0.00000j -6.456e-03+0.000e+00j -6.456e-03+0.000e+00j 1.115e+00-3.874e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.587e+00+0.000e+00j 2.723e+00+0.000e+00j
0.50392+0.00000j -1.298e-02+0.000e+00j -1.298e-02+0.000e+00j -2.746e-01-7.788e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.860e-01+0.000e+00j 7.211e-01+0.000e+00j
0.51343+0.00000j -1.328e-02-6.640e-03j 0.000e+00-6.640e-03j -1.594e-01-3.984e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.216e-01+0.000e+00j 4.174e-01+0.000e+00j
0.52294+0.00000j -2.304e-04-1.152e-04j 0.000e+00-1.152e-04j -2.765e-03-6.913e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.845e-03+0.000e+00j 7.243e-03+0.000e+00j
0.53245+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.54196+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.55146+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.56097+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.57048+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.228e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.737e+00+0.000e+00j 3.009e+00+0.000e+00j
0.57999+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.475e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.500e+00+0.000e+00j 6.061e+00+0.000e+00j
0.58950+0.00000j -1.288e-02+0.000e+00j 0.000e+00+0.000e+00j 2.303e+00-5.154e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.267e+00+0.000e+00j 5.633e+00+0.000e+00j
0.59900+0.00000j -2.593e-02+0.000e+00j 0.000e+00+0.000e+00j 2.114e+00-1.037e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.012e+00+0.000e+00j 5.164e+00+0.000e+00j
0.60851+0.00000j -1.331e-02+0.000e+00j 0.000e+00+0.000e+00j 2.291e+00-4.657e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.250e+00+0.000e+00j 5.601e+00+0.000e+00j
0.61802+0.00000j -2.578e-04+0.000e+00j 0.000e+00+0.000e+00j 2.486e+00-9.024e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.516e+00+0.000e+00j 6.090e+00+0.000e+00j
0.62753+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.269e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.794e+00+0.000e+00j 3.108e+00+0.000e+00j
0.63704+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.253e-02+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.186e-02+0.000e+00j 5.518e-02+0.000e+00j
0.64654+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.65605+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.66556+0.00000j -1.283e-02+0.000e+00j -6.417e-03+0.000e+00j -2.246e-01-5.134e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.127e-01+0.000e+00j 5.808e-01+0.000e+00j
0.67507+0.00000j -2.588e-02+0.000e+00j -1.294e-02+0.000e+00j -4.530e-01-1.035e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.306e-01+0.000e+00j 1.171e+00+0.000e+00j
0.68458+0.00000j -2.621e-02-1.311e-02j 0.000e+00+0.000e+00j -4.718e-01-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.686e-01+0.000e+00j 1.217e+00+0.000e+00j
0.69408+0.00000j -2.621e-02-1.311e-02j 0.000e+00+0.000e+00j -4.718e-01-1.180e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.686e-01+0.000e+00j 1.217e+00+0.000e+00j
0.70359+0.00000j -1.333e-02+0.000e+00j 0.000e+00+0.000e+00j -2.533e-01-6.000e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.594e-01+0.000e+00j 6.491e-01+0.000e+00j
0.71310+0.00000j -2.853e-04+0.000e+00j 0.000e+00+0.000e+00j -5.420e-03-1.284e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.689e-03+0.000e+00j 1.389e-02+0.000e+00j
0.72261+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.219e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.724e+00+0.000e+00j 2.986e+00+0.000e+00j
0.73212+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.465e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.486e+00+0.000e+00j 6.038e+00+0.000e+00j
0.74162+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.269e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.795e+00+0.000e+00j 3.109e+00+0.000e+00j
0.75113+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.305e-02+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.259e-02+0.000e+00j 5.645e-02+0.000e+00j
0.76064+0.00000j -1.921e-02+0.000e+00j 0.000e+00+0.000e+00j -2.754e-01-6.404e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.873e-01+0.000e+00j 7.092e-01+0.000e+00j
0.77015+0.00000j -3.878e-02+0.000e+00j 0.000e+00+0.000e+00j -5.559e-01-1.293e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.819e-01+0.000e+00j 1.432e+00+0.000e+00j
0.77966+0.00000j -1.338e-02-6.692e-03j 0.000e+00+0.000e+00j 9.110e-01-7.361e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.302e+00+0.000e+00j 2.229e+00+0.000e+00j
0.78916+0.00000j -3.346e-04-1.673e-04j 0.000e+00+0.000e+00j 2.451e+00-1.841e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.466e+00+0.000e+00j 6.003e+00+0.000e+00j
0.79867+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.522e+00+0.000e+00j 6.100e+00+0.000e+00j
0.80818+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.522e+00+0.000e+00j 6.100e+00+0.000e+00j
0.81769+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.274e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.802e+00+0.000e+00j 3.120e+00+0.000e+00j
0.82720+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.776e-02+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.926e-02+0.000e+00j 6.801e-02+0.000e+00j
0.83670+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.84621+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.85572+0.00000j -1.917e-02+0.000e+00j 0.000e+00+0.000e+00j -3.451e-01-8.946e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.916e-01+0.000e+00j 8.894e-01+0.000e+00j
0.86523+0.00000j -3.874e-02+0.000e+00j 0.000e+00+0.000e+00j -6.974e-01-1.808e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.935e-01+0.000e+00j 1.798e+00+0.000e+00j
0.87474+0.00000j -2.012e-02-6.705e-03j 0.000e+00+0.000e+00j -3.822e-01-9.388e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.423e-01+0.000e+00j 9.825e-01+0.000e+00j
0.88424+0.00000j -5.431e-04-1.810e-04j 0.000e+00+0.000e+00j -1.032e-02-2.534e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.464e-02+0.000e+00j 2.653e-02+0.000e+00j
0.89375+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.90326+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
0.91277+0.00000j 1.214e+00+0.000e+00j 0.000e+00+0.000e+00j 1.214e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.716e+00+0.000e+00j 4.855e+00+0.000e+00j
0.92228+0.00000j 2.460e+00+0.000e+00j 0.000e+00+0.000e+00j 2.460e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.479e+00+0.000e+00j 9.839e+00+0.000e+00j
0.93178+0.00000j 1.262e+00-6.365e-03j 0.000e+00+0.000e+00j 2.076e+00-1.082e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.567e+00+0.000e+00j 6.781e+00+0.000e+00j
0.94129+0.00000j 2.505e-03-1.289e-02j 0.000e+00+0.000e+00j 1.652e+00-2.191e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.354e+00+0.000e+00j 4.087e+00+0.000e+00j
0.95080+0.00000j 1.165e+00+0.000e+00j 0.000e+00+0.000e+00j 3.811e-01-2.359e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.493e+00+0.000e+00j 3.336e+00+0.000e+00j
0.96031+0.00000j 2.412e+00+0.000e+00j 0.000e+00+0.000e+00j -8.651e-01-2.359e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.173e+00+0.000e+00j 5.601e+00+0.000e+00j
0.96982+0.00000j 1.256e+00-6.719e-03j 0.000e+00+0.000e+00j 7.298e-01-1.277e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.556e+00+0.000e+00j 4.054e+00+0.000e+00j
0.97932+0.00000j 3.642e-02-1.947e-04j 0.000e+00+0.000e+00j 2.439e+00-3.700e-03j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.424e+00+0.000e+00j 6.005e+00+0.000e+00j
0.98883+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.281e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.812e+00+0.000e+00j 3.138e+00+0.000e+00j
