# Raman tensor in 10^(-30) Cm^2/V
# mode: 28   phonon freq: 1359.49438
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.65606+0.00000j 2.777e+00+0.000e+00j -2.327e+00+0.000e+00j 1.566e+02+1.358e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.221e+02+0.000e+00j 3.855e+02+0.000e+00j
0.66556+0.00000j 3.861e+00+0.000e+00j -1.264e+00+0.000e+00j 1.580e+02+1.360e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.226e+02+0.000e+00j 3.907e+02+0.000e+00j
0.67507+0.00000j 5.107e+00+0.000e+00j -1.787e-02+0.000e+00j 1.593e+02+1.360e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.226e+02+0.000e+00j 3.959e+02+0.000e+00j
0.68458+0.00000j 5.267e+00+1.434e-01j 0.000e+00+0.000e+00j 1.608e+02+1.374e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.246e+02+0.000e+00j 3.997e+02+0.000e+00j
0.69409+0.00000j 5.267e+00+1.434e-01j 0.000e+00+0.000e+00j 1.620e+02+1.374e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.263e+02+0.000e+00j 4.028e+02+0.000e+00j
0.70360+0.00000j 4.196e+00+0.000e+00j 0.000e+00+0.000e+00j 1.634e+02+1.375e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.291e+02+0.000e+00j 4.053e+02+0.000e+00j
0.71310+0.00000j 2.950e+00+0.000e+00j 0.000e+00+0.000e+00j 1.647e+02+1.375e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.317e+02+0.000e+00j 4.072e+02+0.000e+00j
0.72261+0.00000j 2.790e+00+0.000e+00j 0.000e+00+0.000e+00j 1.654e+02+1.502e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.329e+02+0.000e+00j 4.091e+02+0.000e+00j
0.73212+0.00000j 2.803e+00+0.000e+00j 0.000e+00+0.000e+00j 1.656e+02+1.632e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.334e+02+0.000e+00j 4.100e+02+0.000e+00j
0.74163+0.00000j 2.805e+00+1.573e-01j 0.000e+00+0.000e+00j 1.670e+02+1.651e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.354e+02+0.000e+00j 4.135e+02+0.000e+00j
0.75114+0.00000j 2.805e+00+1.573e-01j 0.000e+00+0.000e+00j 1.683e+02+1.651e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.372e+02+0.000e+00j 4.166e+02+0.000e+00j
0.76064+0.00000j 2.816e+00+0.000e+00j 0.000e+00+0.000e+00j 1.712e+02+1.779e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.414e+02+0.000e+00j 4.238e+02+0.000e+00j
0.77015+0.00000j 2.829e+00+0.000e+00j 0.000e+00+0.000e+00j 1.739e+02+1.911e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+02+0.000e+00j 4.309e+02+0.000e+00j
0.77966+0.00000j 4.038e+00+1.219e+00j -1.055e+00+0.000e+00j 1.754e+02+1.924e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.475e+02+0.000e+00j 4.350e+02+0.000e+00j
0.78917+0.00000j 5.264e+00+2.459e+00j -2.302e+00+0.000e+00j 1.764e+02+1.916e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.488e+02+0.000e+00j 4.374e+02+0.000e+00j
0.79868+0.00000j 4.254e+00+1.438e+00j -1.275e+00+0.000e+00j 1.782e+02+1.939e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.514e+02+0.000e+00j 4.417e+02+0.000e+00j
0.80818+0.00000j 3.028e+00+1.986e-01j -2.931e-02+0.000e+00j 1.798e+02+1.946e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.536e+02+0.000e+00j 4.454e+02+0.000e+00j
0.81769+0.00000j 2.831e+00+0.000e+00j 0.000e+00+0.000e+00j 1.814e+02+2.069e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.562e+02+0.000e+00j 4.495e+02+0.000e+00j
0.82720+0.00000j 2.831e+00+0.000e+00j 0.000e+00+0.000e+00j 1.826e+02+2.194e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.582e+02+0.000e+00j 4.529e+02+0.000e+00j
0.83671+0.00000j 3.018e+00+1.759e-01j 0.000e+00+0.000e+00j 1.857e+02+2.325e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.626e+02+0.000e+00j 4.610e+02+0.000e+00j
0.84622+0.00000j 3.037e+00+1.824e-01j 0.000e+00+0.000e+00j 1.885e+02+2.458e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.668e+02+0.000e+00j 4.683e+02+0.000e+00j
0.85572+0.00000j 4.078e+00+0.000e+00j 0.000e+00+0.000e+00j 1.904e+02+2.376e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.686e+02+0.000e+00j 4.735e+02+0.000e+00j
0.86523+0.00000j 5.324e+00+0.000e+00j 0.000e+00+0.000e+00j 1.917e+02+2.251e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.693e+02+0.000e+00j 4.772e+02+0.000e+00j
0.87474+0.00000j 4.311e+00+1.825e-01j 0.000e+00+0.000e+00j 1.944e+02+2.369e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.740e+02+0.000e+00j 4.834e+02+0.000e+00j
0.88425+0.00000j 3.072e+00+1.825e-01j 0.000e+00+0.000e+00j 1.969e+02+2.493e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.786e+02+0.000e+00j 4.888e+02+0.000e+00j
0.89376+0.00000j 3.041e+00+0.000e+00j -1.029e+00+0.000e+00j 1.998e+02+2.638e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.837e+02+0.000e+00j 4.954e+02+0.000e+00j
0.90326+0.00000j 3.041e+00+0.000e+00j -2.275e+00+0.000e+00j 2.023e+02+2.762e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e+02+0.000e+00j 5.009e+02+0.000e+00j
0.91277+0.00000j 3.057e+00+1.214e+00j -1.276e+00+0.000e+00j 2.047e+02+2.895e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.910e+02+0.000e+00j 5.080e+02+0.000e+00j
0.92228+0.00000j 3.076e+00+2.460e+00j -2.975e-02+0.000e+00j 2.063e+02+3.029e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.926e+02+0.000e+00j 5.136e+02+0.000e+00j
0.93179+0.00000j 3.080e+00+1.470e+00j 0.000e+00+0.000e+00j 2.105e+02+3.073e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.985e+02+0.000e+00j 5.237e+02+0.000e+00j
0.94130+0.00000j 3.080e+00+2.242e-01j 0.000e+00+0.000e+00j 2.142e+02+3.073e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.039e+02+0.000e+00j 5.326e+02+0.000e+00j
0.95081+0.00000j 3.096e+00+0.000e+00j 0.000e+00+0.000e+00j 2.167e+02+3.225e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.076e+02+0.000e+00j 5.391e+02+0.000e+00j
0.96031+0.00000j 3.116e+00+0.000e+00j 0.000e+00+0.000e+00j 2.184e+02+3.361e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.103e+02+0.000e+00j 5.437e+02+0.000e+00j
0.96982+0.00000j 3.100e+00+2.033e-01j 0.000e+00+0.000e+00j 2.211e+02+3.496e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.144e+02+0.000e+00j 5.508e+02+0.000e+00j
0.97933+0.00000j 3.081e+00+1.968e-01j 0.000e+00+0.000e+00j 2.231e+02+3.608e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.174e+02+0.000e+00j 5.561e+02+0.000e+00j
0.98884+0.00000j 4.306e+00+0.000e+00j 0.000e+00+0.000e+00j 2.277e+02+3.762e+01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.235e+02+0.000e+00j 5.690e+02+0.000e+00j
