# Raman tensor in 10^(-30) Cm^2/V
# mode: 90   phonon freq: 211.331391
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.09508+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -3.679e+00+5.243e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.018e+00+0.000e+00j 1.144e+01+0.000e+00j
0.10459+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -4.925e+00+5.243e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.259e+00+0.000e+00j 1.397e+01+0.000e+00j
0.11410+0.00000j 0.000e+00+1.955e-02j 0.000e+00+0.000e+00j -3.659e+00+7.819e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.999e+00+0.000e+00j 1.140e+01+0.000e+00j
0.12360+0.00000j 0.000e+00+2.607e-02j 0.000e+00+0.000e+00j -2.386e+00+1.043e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.973e+00+0.000e+00j 9.158e+00+0.000e+00j
0.13311+0.00000j 2.621e-02+0.000e+00j 0.000e+00+0.000e+00j -2.359e+00+1.049e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.963e+00+0.000e+00j 9.101e+00+0.000e+00j
0.14262+0.00000j 2.464e-02+0.000e+00j 0.000e+00+0.000e+00j -2.358e+00+1.048e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.962e+00+0.000e+00j 9.099e+00+0.000e+00j
0.15213+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.372e+00+7.872e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.962e+00+0.000e+00j 9.133e+00+0.000e+00j
0.16164+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.411e+00+5.262e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.989e+00+0.000e+00j 9.193e+00+0.000e+00j
0.17114+0.00000j 1.951e-02+0.000e+00j 0.000e+00+0.000e+00j -3.590e+00+9.756e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.947e+00+0.000e+00j 1.126e+01+0.000e+00j
0.18065+0.00000j 2.604e-02+0.000e+00j 0.000e+00+0.000e+00j -4.791e+00+1.302e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.132e+00+0.000e+00j 1.367e+01+0.000e+00j
0.19016+0.00000j 0.000e+00+2.621e-02j 2.621e-02+0.000e+00j -3.558e+00+1.049e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.921e+00+0.000e+00j 1.119e+01+0.000e+00j
0.19967+0.00000j 0.000e+00+2.621e-02j 2.621e-02+0.000e+00j -2.312e+00+1.049e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.931e+00+0.000e+00j 9.029e+00+0.000e+00j
0.20918+0.00000j 3.257e-02+0.000e+00j 0.000e+00+0.000e+00j -3.438e+00-1.078e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.962e+00+0.000e+00j 1.127e+01+0.000e+00j
0.21868+0.00000j 3.910e-02+0.000e+00j 0.000e+00+0.000e+00j -4.625e+00-2.292e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.532e+00+0.000e+00j 1.445e+01+0.000e+00j
0.22819+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -4.627e+00-1.090e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.077e+00+0.000e+00j 1.361e+01+0.000e+00j
0.23770+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -4.627e+00+1.562e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.948e+00+0.000e+00j 1.335e+01+0.000e+00j
0.24721+0.00000j 3.280e-02+3.280e-02j 0.000e+00+0.000e+00j -4.652e+00+1.640e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.992e+00+0.000e+00j 1.338e+01+0.000e+00j
0.25672+0.00000j 2.628e-02+2.628e-02j 0.000e+00+0.000e+00j -4.718e+00+1.314e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.055e+00+0.000e+00j 1.352e+01+0.000e+00j
0.26622+0.00000j -1.202e+00+0.000e+00j 0.000e+00+0.000e+00j -4.623e+00+1.301e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.471e+00+0.000e+00j 1.445e+01+0.000e+00j
0.27573+0.00000j -2.441e+00+0.000e+00j 0.000e+00+0.000e+00j -4.551e+00+1.562e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.269e+00+0.000e+00j 1.594e+01+0.000e+00j
0.28524+0.00000j -1.254e+00+0.000e+00j 0.000e+00+0.000e+00j -4.509e+00+1.966e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.353e+00+0.000e+00j 1.428e+01+0.000e+00j
0.29475+0.00000j -7.856e-03+0.000e+00j 0.000e+00+0.000e+00j -4.509e+00+1.966e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.824e+00+0.000e+00j 1.311e+01+0.000e+00j
0.30426+0.00000j 4.560e-02+0.000e+00j 0.000e+00+0.000e+00j -3.195e+00+2.280e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.617e+00+0.000e+00j 1.052e+01+0.000e+00j
0.31376+0.00000j 5.212e-02+0.000e+00j 0.000e+00+0.000e+00j -1.871e+00+2.606e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.674e+00+0.000e+00j 8.405e+00+0.000e+00j
0.32327+0.00000j 4.593e-02+4.593e-02j 0.000e+00+0.000e+00j -3.081e+00-1.004e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.655e+00+0.000e+00j 1.058e+01+0.000e+00j
0.33278+0.00000j 3.941e-02+3.941e-02j 0.000e+00+0.000e+00j -4.412e+00-2.277e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.329e+00+0.000e+00j 1.402e+01+0.000e+00j
0.34229+0.00000j 4.555e-02+0.000e+00j 0.000e+00+0.000e+00j -4.343e+00-2.262e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.250e+00+0.000e+00j 1.388e+01+0.000e+00j
0.35180+0.00000j 5.207e-02+0.000e+00j 0.000e+00+0.000e+00j -4.251e+00-2.230e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.152e+00+0.000e+00j 1.368e+01+0.000e+00j
0.36130+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j -4.142e+00-2.228e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.049e+00+0.000e+00j 1.347e+01+0.000e+00j
0.37081+0.00000j 5.243e-02+0.000e+00j 0.000e+00+0.000e+00j -4.142e+00-2.228e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.049e+00+0.000e+00j 1.347e+01+0.000e+00j
0.38032+0.00000j 5.243e-02+5.243e-02j 0.000e+00+0.000e+00j -4.142e+00-9.945e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.605e+00+0.000e+00j 1.255e+01+0.000e+00j
0.38983+0.00000j 5.243e-02+5.243e-02j 0.000e+00+0.000e+00j -4.142e+00+2.517e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.489e+00+0.000e+00j 1.233e+01+0.000e+00j
0.39934+0.00000j 5.862e-02+0.000e+00j 0.000e+00+0.000e+00j -2.748e+00+2.931e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.267e+00+0.000e+00j 9.737e+00+0.000e+00j
0.40884+0.00000j 6.515e-02+0.000e+00j 0.000e+00+0.000e+00j -1.391e+00+3.257e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.441e+00+0.000e+00j 7.844e+00+0.000e+00j
0.41835+0.00000j 5.905e-02+0.000e+00j 0.000e+00+0.000e+00j -2.600e+00-8.770e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.251e+00+0.000e+00j 9.705e+00+0.000e+00j
0.42786+0.00000j 5.253e-02+0.000e+00j 0.000e+00+0.000e+00j -3.963e+00-2.156e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.851e+00+0.000e+00j 1.307e+01+0.000e+00j
0.43737+0.00000j 5.857e-02+0.000e+00j 0.000e+00+0.000e+00j -3.868e+00-9.706e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.335e+00+0.000e+00j 1.201e+01+0.000e+00j
0.44688+0.00000j 6.510e-02+0.000e+00j 0.000e+00+0.000e+00j -3.744e+00+3.082e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.119e+00+0.000e+00j 1.155e+01+0.000e+00j
0.45638+0.00000j -1.098e+00+6.553e-02j 0.000e+00+0.000e+00j -3.604e+00+3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.613e+00+0.000e+00j 1.232e+01+0.000e+00j
0.46589+0.00000j -2.344e+00+6.553e-02j 0.000e+00+0.000e+00j -3.604e+00+3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.586e+00+0.000e+00j 1.398e+01+0.000e+00j
0.47540+0.00000j -1.194e+00+0.000e+00j 0.000e+00+0.000e+00j -3.604e+00+3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.599e+00+0.000e+00j 1.242e+01+0.000e+00j
0.48491+0.00000j 5.244e-02+0.000e+00j 0.000e+00+0.000e+00j -3.604e+00+3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.993e+00+0.000e+00j 1.130e+01+0.000e+00j
0.49442+0.00000j 7.165e-02+0.000e+00j 7.165e-02+0.000e+00j -3.333e+00+4.299e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.795e+00+0.000e+00j 1.075e+01+0.000e+00j
0.50392+0.00000j 7.817e-02+0.000e+00j 7.817e-02+0.000e+00j -3.183e+00+4.690e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.675e+00+0.000e+00j 1.048e+01+0.000e+00j
0.51343+0.00000j 1.443e-01+7.217e-02j 0.000e+00+7.217e-02j -3.248e+00+4.330e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.717e+00+0.000e+00j 1.061e+01+0.000e+00j
0.52294+0.00000j 1.313e-01+6.565e-02j 0.000e+00+6.565e-02j -3.405e+00+3.939e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.845e+00+0.000e+00j 1.089e+01+0.000e+00j
0.53245+0.00000j 7.160e-02+0.000e+00j 0.000e+00+0.000e+00j -3.191e+00+5.012e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.651e+00+0.000e+00j 1.055e+01+0.000e+00j
0.54196+0.00000j 7.812e-02+0.000e+00j 0.000e+00+0.000e+00j -3.027e+00+5.469e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.525e+00+0.000e+00j 1.027e+01+0.000e+00j
0.55146+0.00000j 1.573e-01+0.000e+00j 0.000e+00+0.000e+00j -2.936e+00-6.758e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.506e+00+0.000e+00j 1.012e+01+0.000e+00j
0.56097+0.00000j 1.573e-01+0.000e+00j 0.000e+00+0.000e+00j -2.936e+00-1.922e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.925e+00+0.000e+00j 1.104e+01+0.000e+00j
0.57048+0.00000j 8.466e-02+8.466e-02j 0.000e+00+0.000e+00j -3.838e+00-1.898e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.653e+00+0.000e+00j 1.256e+01+0.000e+00j
0.57999+0.00000j 9.118e-02+9.118e-02j 0.000e+00+0.000e+00j -4.902e+00-1.852e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.664e+00+0.000e+00j 1.456e+01+0.000e+00j
0.58950+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j -4.810e+00-6.176e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.278e+00+0.000e+00j 1.369e+01+0.000e+00j
0.59900+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j -4.810e+00+6.286e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.279e+00+0.000e+00j 1.369e+01+0.000e+00j
0.60851+0.00000j 1.706e-01+0.000e+00j 0.000e+00+0.000e+00j -4.912e+00+5.970e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.376e+00+0.000e+00j 1.390e+01+0.000e+00j
0.61802+0.00000j 1.575e-01+0.000e+00j 0.000e+00+0.000e+00j -5.108e+00+5.514e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.573e+00+0.000e+00j 1.431e+01+0.000e+00j
0.62753+0.00000j 8.462e-02+8.462e-02j 0.000e+00+0.000e+00j -4.763e+00+6.770e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.177e+00+0.000e+00j 1.368e+01+0.000e+00j
0.63704+0.00000j 9.115e-02+9.115e-02j 0.000e+00+0.000e+00j -4.554e+00+7.292e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.971e+00+0.000e+00j 1.326e+01+0.000e+00j
0.64654+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j -4.443e+00+7.340e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.914e+00+0.000e+00j 1.297e+01+0.000e+00j
0.65605+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j -4.443e+00+7.340e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.914e+00+0.000e+00j 1.297e+01+0.000e+00j
0.66556+0.00000j 1.954e-01+0.000e+00j 9.768e-02+0.000e+00j -2.924e+00-3.466e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.504e+00+0.000e+00j 9.928e+00+0.000e+00j
0.67507+0.00000j 2.084e-01+0.000e+00j 1.042e-01+0.000e+00j -1.456e+00-1.534e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.865e+00+0.000e+00j 8.662e+00+0.000e+00j
0.68458+0.00000j 2.097e-01+1.049e-01j 0.000e+00+0.000e+00j -2.329e+00-4.236e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.042e+00+0.000e+00j 9.024e+00+0.000e+00j
0.69408+0.00000j 2.097e-01+1.049e-01j 0.000e+00+0.000e+00j -3.575e+00+8.226e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.097e+00+0.000e+00j 1.131e+01+0.000e+00j
0.70359+0.00000j 2.086e-01+0.000e+00j 0.000e+00+0.000e+00j -3.507e+00-1.805e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.964e+00+0.000e+00j 1.100e+01+0.000e+00j
0.71310+0.00000j 2.086e-01+0.000e+00j 0.000e+00+0.000e+00j -3.507e+00-1.420e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.209e+00+0.000e+00j 1.153e+01+0.000e+00j
0.72261+0.00000j 2.097e-01+0.000e+00j 0.000e+00+0.000e+00j -3.381e+00-3.276e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.861e+00+0.000e+00j 1.078e+01+0.000e+00j
0.73212+0.00000j 2.097e-01+0.000e+00j 0.000e+00+0.000e+00j -3.381e+00+9.185e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.954e+00+0.000e+00j 1.099e+01+0.000e+00j
0.74162+0.00000j -9.065e-01+1.049e-01j 0.000e+00+0.000e+00j -3.067e+00+1.049e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.356e+00+0.000e+00j 1.137e+01+0.000e+00j
0.75113+0.00000j -2.153e+00+1.049e-01j 0.000e+00+0.000e+00j -3.067e+00+1.049e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.354e+00+0.000e+00j 1.294e+01+0.000e+00j
0.76064+0.00000j -1.046e+00+0.000e+00j 0.000e+00+0.000e+00j -2.710e+00-5.344e-03j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.958e+00+0.000e+00j 1.056e+01+0.000e+00j
0.77015+0.00000j 2.135e-01+0.000e+00j 0.000e+00+0.000e+00j -2.430e+00-1.180e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.275e+00+0.000e+00j 9.570e+00+0.000e+00j
0.77966+0.00000j 2.231e-01+1.115e-01j 0.000e+00+0.000e+00j -3.559e+00-1.263e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.229e+00+0.000e+00j 1.148e+01+0.000e+00j
0.78916+0.00000j 2.100e-01+1.050e-01j 0.000e+00+0.000e+00j -5.098e+00-1.335e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.762e+00+0.000e+00j 1.455e+01+0.000e+00j
0.79867+0.00000j -8.822e-01+0.000e+00j 1.107e-01+0.000e+00j -4.760e+00-1.162e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.925e+00+0.000e+00j 1.458e+01+0.000e+00j
0.80818+0.00000j -2.109e+00+0.000e+00j 1.172e-01+0.000e+00j -4.453e+00-1.084e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.420e+00+0.000e+00j 1.539e+01+0.000e+00j
0.81769+0.00000j -1.038e+00+0.000e+00j 0.000e+00+0.000e+00j -4.063e+00-1.075e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.140e+00+0.000e+00j 1.338e+01+0.000e+00j
0.82720+0.00000j 2.082e-01+0.000e+00j 0.000e+00+0.000e+00j -4.063e+00-1.075e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.620e+00+0.000e+00j 1.235e+01+0.000e+00j
0.83670+0.00000j -8.645e-01+1.180e-01j 0.000e+00+0.000e+00j -3.827e+00-9.568e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.966e+00+0.000e+00j 1.266e+01+0.000e+00j
0.84621+0.00000j -2.111e+00+1.180e-01j 0.000e+00+0.000e+00j -3.827e+00-9.568e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.832e+00+0.000e+00j 1.420e+01+0.000e+00j
0.85572+0.00000j -1.022e+00+0.000e+00j 0.000e+00+0.000e+00j -3.279e+00+3.388e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.371e+00+0.000e+00j 1.160e+01+0.000e+00j
0.86523+0.00000j 2.369e-01+0.000e+00j 0.000e+00+0.000e+00j -2.927e+00+1.670e+00j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.837e+00+0.000e+00j 1.074e+01+0.000e+00j
0.87474+0.00000j 3.740e-01+1.247e-01j 0.000e+00+0.000e+00j -2.855e+00+6.538e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.527e+00+0.000e+00j 9.903e+00+0.000e+00j
0.88424+0.00000j 3.544e-01+1.181e-01j 0.000e+00+0.000e+00j -3.227e+00-6.837e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.855e+00+0.000e+00j 1.053e+01+0.000e+00j
0.89375+0.00000j 3.711e-01+0.000e+00j 0.000e+00+0.000e+00j -3.751e+00-6.350e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.320e+00+0.000e+00j 1.148e+01+0.000e+00j
0.90326+0.00000j 3.906e-01+0.000e+00j 0.000e+00+0.000e+00j -4.606e+00-5.371e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.172e+00+0.000e+00j 1.313e+01+0.000e+00j
0.91277+0.00000j -8.205e-01+0.000e+00j 1.311e-01+0.000e+00j -4.325e+00-3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.400e+00+0.000e+00j 1.336e+01+0.000e+00j
0.92228+0.00000j -2.067e+00+0.000e+00j 1.311e-01+0.000e+00j -4.325e+00-3.932e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.204e+00+0.000e+00j 1.486e+01+0.000e+00j
0.93178+0.00000j -2.080e+00+1.367e-01j 0.000e+00+0.000e+00j -3.563e+00-1.656e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.521e+00+0.000e+00j 1.347e+01+0.000e+00j
0.94129+0.00000j -2.060e+00+1.433e-01j 0.000e+00+0.000e+00j -3.139e+00-5.467e-02j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.248e+00+0.000e+00j 1.266e+01+0.000e+00j
0.95080+0.00000j -2.058e+00+0.000e+00j 0.000e+00+0.000e+00j -2.503e+00+1.049e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.923e+00+0.000e+00j 1.154e+01+0.000e+00j
0.96031+0.00000j -2.058e+00+0.000e+00j 0.000e+00+0.000e+00j -2.503e+00+1.049e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.923e+00+0.000e+00j 1.154e+01+0.000e+00j
0.96982+0.00000j -8.633e-01+1.378e-01j 0.000e+00+0.000e+00j -3.744e+00+1.277e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.766e+00+0.000e+00j 1.231e+01+0.000e+00j
0.97932+0.00000j 3.568e-01+1.313e-01j 0.000e+00+0.000e+00j -5.454e+00+3.700e-03j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.004e+01+0.000e+00j 1.487e+01+0.000e+00j
0.98883+0.00000j 4.101e-01+0.000e+00j 0.000e+00+0.000e+00j -4.552e+00+3.806e-01j 2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.110e+00+0.000e+00j 1.297e+01+0.000e+00j
