# Raman tensor in 10^(-30) Cm^2/V
# mode: 88   phonon freq: 266.569859
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.09508+0.00000j -1.241e+00+0.000e+00j 0.000e+00+0.000e+00j -2.365e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.261e+01+0.000e+00j 5.902e+01+0.000e+00j
0.10458+0.00000j -2.487e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.359e+01+0.000e+00j 6.328e+01+0.000e+00j
0.11409+0.00000j -2.490e+00+0.000e+00j -1.243e+00+0.000e+00j -2.490e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.261e+01+0.000e+00j 6.443e+01+0.000e+00j
0.12360+0.00000j -2.490e+00+0.000e+00j -2.489e+00+0.000e+00j -2.490e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.170e+01+0.000e+00j 6.570e+01+0.000e+00j
0.13311+0.00000j -2.490e+00+0.000e+00j -2.490e+00+0.000e+00j -2.370e+01-2.607e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.999e+01+0.000e+00j 6.277e+01+0.000e+00j
0.14261+0.00000j -2.491e+00+0.000e+00j -2.490e+00+0.000e+00j -2.249e+01-5.215e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.828e+01+0.000e+00j 5.985e+01+0.000e+00j
0.15212+0.00000j -2.497e+00+0.000e+00j -2.490e+00+0.000e+00j -2.369e+01-2.631e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.997e+01+0.000e+00j 6.275e+01+0.000e+00j
0.16163+0.00000j -2.490e+00+0.000e+00j -2.490e+00+0.000e+00j -2.489e+01-2.129e-04j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.168e+01+0.000e+00j 6.567e+01+0.000e+00j
0.17114+0.00000j -2.490e+00+0.000e+00j -2.490e+00+0.000e+00j -2.490e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.170e+01+0.000e+00j 6.570e+01+0.000e+00j
0.18065+0.00000j -2.490e+00+0.000e+00j -2.490e+00+0.000e+00j -2.490e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.170e+01+0.000e+00j 6.570e+01+0.000e+00j
0.19015+0.00000j -1.252e+00+0.000e+00j -2.490e+00+0.000e+00j -2.366e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.086e+01+0.000e+00j 6.143e+01+0.000e+00j
0.19966+0.00000j -6.155e-03+0.000e+00j -2.490e+00+0.000e+00j -2.242e+01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.009e+01+0.000e+00j 5.724e+01+0.000e+00j
0.20917+0.00000j -1.240e+00+0.000e+00j -2.490e+00+0.000e+00j -2.246e+01-1.266e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.923e+01+0.000e+00j 5.858e+01+0.000e+00j
0.21868+0.00000j -2.486e+00+0.000e+00j -2.490e+00+0.000e+00j -2.252e+01-2.538e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.855e+01+0.000e+00j 6.023e+01+0.000e+00j
0.22818+0.00000j -2.503e+00+0.000e+00j -2.490e+00+0.000e+00j -2.377e+01-1.314e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.015e+01+0.000e+00j 6.305e+01+0.000e+00j
0.23769+0.00000j -2.503e+00+0.000e+00j -2.490e+00+0.000e+00j -2.502e+01-6.768e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.185e+01+0.000e+00j 6.599e+01+0.000e+00j
0.24720+0.00000j -2.490e+00-6.594e-03j -1.259e+00+0.000e+00j -2.497e+01-1.264e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.274e+01+0.000e+00j 6.468e+01+0.000e+00j
0.25671+0.00000j -2.490e+00-6.934e-05j -1.324e-02+0.000e+00j -2.490e+01-2.477e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.377e+01+0.000e+00j 6.360e+01+0.000e+00j
0.26621+0.00000j -2.490e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+01-1.257e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.364e+01+0.000e+00j 6.337e+01+0.000e+00j
0.27572+0.00000j -2.490e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+01-1.124e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.360e+01+0.000e+00j 6.329e+01+0.000e+00j
0.28523+0.00000j -2.497e+00+0.000e+00j 0.000e+00+0.000e+00j -2.375e+01-3.233e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.196e+01+0.000e+00j 6.048e+01+0.000e+00j
0.29474+0.00000j -2.503e+00+0.000e+00j 0.000e+00+0.000e+00j -2.258e+01-6.495e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.031e+01+0.000e+00j 5.764e+01+0.000e+00j
0.30424+0.00000j -1.266e+00+0.000e+00j 0.000e+00+0.000e+00j -2.381e+01-1.289e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.286e+01+0.000e+00j 5.950e+01+0.000e+00j
0.31375+0.00000j -2.033e-02+0.000e+00j 0.000e+00+0.000e+00j -2.505e+01-2.535e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.560e+01+0.000e+00j 6.170e+01+0.000e+00j
0.32326+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j -2.385e+01-2.556e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.391e+01+0.000e+00j 5.876e+01+0.000e+00j
0.33277+0.00000j -1.311e-02-1.311e-02j 0.000e+00+0.000e+00j -2.260e+01-2.556e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.216e+01+0.000e+00j 5.573e+01+0.000e+00j
0.34228+0.00000j -1.234e+00+0.000e+00j 0.000e+00+0.000e+00j -2.374e+01-2.523e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.293e+01+0.000e+00j 5.955e+01+0.000e+00j
0.35178+0.00000j -2.474e+00+0.000e+00j 0.000e+00+0.000e+00j -2.489e+01-2.491e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.377e+01+0.000e+00j 6.353e+01+0.000e+00j
0.36129+0.00000j -2.497e+00+0.000e+00j 0.000e+00+0.000e+00j -2.500e+01-2.522e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.392e+01+0.000e+00j 6.384e+01+0.000e+00j
0.37080+0.00000j -2.503e+00+0.000e+00j 0.000e+00+0.000e+00j -2.510e+01-2.555e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.405e+01+0.000e+00j 6.409e+01+0.000e+00j
0.38031+0.00000j -2.503e+00-1.311e-02j 0.000e+00+0.000e+00j -2.513e+01-1.337e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.395e+01+0.000e+00j 6.393e+01+0.000e+00j
0.38981+0.00000j -2.503e+00-1.311e-02j 0.000e+00+0.000e+00j -2.513e+01-9.095e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.390e+01+0.000e+00j 6.385e+01+0.000e+00j
0.39932+0.00000j -2.503e+00+0.000e+00j 0.000e+00+0.000e+00j -2.513e+01-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.390e+01+0.000e+00j 6.385e+01+0.000e+00j
0.40883+0.00000j -2.503e+00+0.000e+00j 0.000e+00+0.000e+00j -2.513e+01-6.553e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.390e+01+0.000e+00j 6.385e+01+0.000e+00j
0.41834+0.00000j -1.281e+00+0.000e+00j 0.000e+00+0.000e+00j -2.514e+01-1.301e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.473e+01+0.000e+00j 6.277e+01+0.000e+00j
0.42784+0.00000j -3.451e-02+0.000e+00j 0.000e+00+0.000e+00j -2.514e+01-2.547e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.571e+01+0.000e+00j 6.192e+01+0.000e+00j
0.43735+0.00000j -1.244e+00+0.000e+00j 0.000e+00+0.000e+00j -2.516e+01-1.337e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.479e+01+0.000e+00j 6.280e+01+0.000e+00j
0.44686+0.00000j -2.484e+00+0.000e+00j 0.000e+00+0.000e+00j -2.516e+01-9.753e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.397e+01+0.000e+00j 6.392e+01+0.000e+00j
0.45637+0.00000j -2.503e+00-1.311e-02j 0.000e+00+0.000e+00j -2.516e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.396e+01+0.000e+00j 6.395e+01+0.000e+00j
0.46587+0.00000j -2.503e+00-1.311e-02j 0.000e+00+0.000e+00j -2.516e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.396e+01+0.000e+00j 6.395e+01+0.000e+00j
0.47538+0.00000j -2.503e+00+0.000e+00j -1.229e+00+0.000e+00j -2.519e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.302e+01+0.000e+00j 6.513e+01+0.000e+00j
0.48489+0.00000j -2.503e+00+0.000e+00j -2.475e+00+0.000e+00j -2.519e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.211e+01+0.000e+00j 6.639e+01+0.000e+00j
0.49440+0.00000j -2.516e+00+0.000e+00j -2.490e+00+0.000e+00j -2.642e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.383e+01+0.000e+00j 6.941e+01+0.000e+00j
0.50391+0.00000j -2.516e+00+0.000e+00j -2.490e+00+0.000e+00j -2.767e+01-7.864e-02j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.559e+01+0.000e+00j 7.244e+01+0.000e+00j
0.51341+0.00000j -2.510e+00-1.949e-02j -1.277e+00-1.949e-02j -2.663e+01-1.170e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.501e+01+0.000e+00j 6.869e+01+0.000e+00j
0.52292+0.00000j -2.516e+00-2.602e-02j -3.739e-02-2.602e-02j -2.554e+01-1.561e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.445e+01+0.000e+00j 6.490e+01+0.000e+00j
0.53243+0.00000j -1.301e+00+0.000e+00j 0.000e+00+0.000e+00j -2.540e+01-1.347e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.508e+01+0.000e+00j 6.343e+01+0.000e+00j
0.54194+0.00000j -4.881e-02+0.000e+00j 0.000e+00+0.000e+00j -2.523e+01-2.547e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.583e+01+0.000e+00j 6.216e+01+0.000e+00j
0.55144+0.00000j -1.237e+00+0.000e+00j 0.000e+00+0.000e+00j -2.647e+01-2.582e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.677e+01+0.000e+00j 6.620e+01+0.000e+00j
0.56095+0.00000j -2.483e+00+0.000e+00j 0.000e+00+0.000e+00j -2.771e+01-2.582e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.774e+01+0.000e+00j 7.043e+01+0.000e+00j
0.57046+0.00000j -2.516e+00-1.311e-02j 0.000e+00+0.000e+00j -2.653e+01-2.582e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.606e+01+0.000e+00j 6.760e+01+0.000e+00j
0.57997+0.00000j -2.516e+00-1.311e-02j 0.000e+00+0.000e+00j -2.529e+01-2.582e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.432e+01+0.000e+00j 6.457e+01+0.000e+00j
0.58947+0.00000j -2.510e+00+0.000e+00j 0.000e+00+0.000e+00j -2.668e+01-2.626e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.627e+01+0.000e+00j 6.794e+01+0.000e+00j
0.59898+0.00000j -2.516e+00+0.000e+00j 0.000e+00+0.000e+00j -2.810e+01-2.672e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.828e+01+0.000e+00j 7.143e+01+0.000e+00j
0.60849+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.698e+01-1.470e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.654e+01+0.000e+00j 6.850e+01+0.000e+00j
0.61800+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.573e+01-2.242e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.473e+01+0.000e+00j 6.537e+01+0.000e+00j
0.62751+0.00000j -2.530e+00-1.976e-02j 0.000e+00+0.000e+00j -2.674e+01-1.581e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.616e+01+0.000e+00j 6.782e+01+0.000e+00j
0.63701+0.00000j -2.517e+00-1.324e-02j 0.000e+00+0.000e+00j -2.778e+01-1.059e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.763e+01+0.000e+00j 7.034e+01+0.000e+00j
0.64652+0.00000j -2.516e+00+0.000e+00j -1.221e+00+0.000e+00j -2.783e+01-1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.674e+01+0.000e+00j 7.156e+01+0.000e+00j
0.65603+0.00000j -2.516e+00+0.000e+00j -2.467e+00+0.000e+00j -2.783e+01-1.049e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.583e+01+0.000e+00j 7.280e+01+0.000e+00j
0.66554+0.00000j -2.529e+00+0.000e+00j -2.490e+00+0.000e+00j -2.807e+01-1.378e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.620e+01+0.000e+00j 7.351e+01+0.000e+00j
0.67504+0.00000j -2.542e+00+0.000e+00j -2.490e+00+0.000e+00j -2.830e+01-2.676e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.666e+01+0.000e+00j 7.430e+01+0.000e+00j
0.68455+0.00000j -2.543e+00-2.621e-02j -1.292e+00+0.000e+00j -2.834e+01-2.726e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.759e+01+0.000e+00j 7.321e+01+0.000e+00j
0.69406+0.00000j -2.543e+00-2.621e-02j -4.575e-02+0.000e+00j -2.834e+01-2.726e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.856e+01+0.000e+00j 7.208e+01+0.000e+00j
0.70357+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.839e+01-2.726e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 7.216e+01+0.000e+00j
0.71307+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.839e+01-2.726e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 7.216e+01+0.000e+00j
0.72258+0.00000j -2.530e+00+0.000e+00j 0.000e+00+0.000e+00j -2.939e+01-2.668e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.007e+01+0.000e+00j 7.456e+01+0.000e+00j
0.73209+0.00000j -2.517e+00+0.000e+00j 0.000e+00+0.000e+00j -3.037e+01-2.610e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.145e+01+0.000e+00j 7.694e+01+0.000e+00j
0.74160+0.00000j -2.529e+00-1.941e-02j 0.000e+00+0.000e+00j -3.068e+01-2.684e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.188e+01+0.000e+00j 7.771e+01+0.000e+00j
0.75110+0.00000j -2.542e+00-2.594e-02j 0.000e+00+0.000e+00j -3.095e+01-2.750e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.226e+01+0.000e+00j 7.839e+01+0.000e+00j
0.76061+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.982e+01-2.779e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.068e+01+0.000e+00j 7.565e+01+0.000e+00j
0.77012+0.00000j -2.543e+00+0.000e+00j 0.000e+00+0.000e+00j -2.857e+01-2.779e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.893e+01+0.000e+00j 7.262e+01+0.000e+00j
0.77963+0.00000j -1.347e+00-1.222e+00j -1.222e+00+0.000e+00j -2.979e+01-2.779e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.046e+01+0.000e+00j 7.568e+01+0.000e+00j
0.78914+0.00000j -1.013e-01-2.468e+00j -2.468e+00+0.000e+00j -3.104e+01-2.779e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.234e+01+0.000e+00j 7.904e+01+0.000e+00j
0.79864+0.00000j -1.276e+00-1.293e+00j -2.490e+00+0.000e+00j -3.111e+01-2.805e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.151e+01+0.000e+00j 8.006e+01+0.000e+00j
0.80815+0.00000j -2.522e+00-4.682e-02j -2.490e+00+0.000e+00j -3.111e+01-2.805e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.065e+01+0.000e+00j 8.112e+01+0.000e+00j
0.81766+0.00000j -2.542e+00+0.000e+00j -1.297e+00+0.000e+00j -3.238e+01-2.803e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.329e+01+0.000e+00j 8.305e+01+0.000e+00j
0.82717+0.00000j -2.542e+00+0.000e+00j -5.762e-02+0.000e+00j -3.362e+01-2.803e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.598e+01+0.000e+00j 8.496e+01+0.000e+00j
0.83667+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j -3.374e+01-4.019e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.635e+01+0.000e+00j 8.551e+01+0.000e+00j
0.84618+0.00000j -2.569e+00-2.621e-02j 0.000e+00+0.000e+00j -3.374e+01-5.265e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.660e+01+0.000e+00j 8.592e+01+0.000e+00j
0.85569+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j -3.379e+01-4.131e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.644e+01+0.000e+00j 8.567e+01+0.000e+00j
0.86520+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j -3.379e+01-2.885e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.626e+01+0.000e+00j 8.536e+01+0.000e+00j
0.87470+0.00000j -2.543e+00-2.621e-02j 0.000e+00+0.000e+00j -3.387e+01-4.076e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.656e+01+0.000e+00j 8.582e+01+0.000e+00j
0.88421+0.00000j -2.543e+00-2.621e-02j 0.000e+00+0.000e+00j -3.387e+01-5.322e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.681e+01+0.000e+00j 8.623e+01+0.000e+00j
0.89372+0.00000j -2.588e+00+0.000e+00j -1.220e+00+0.000e+00j -3.429e+01-5.467e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.648e+01+0.000e+00j 8.842e+01+0.000e+00j
0.90323+0.00000j -2.607e+00+0.000e+00j -2.467e+00+0.000e+00j -3.467e+01-5.565e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.612e+01+0.000e+00j 9.059e+01+0.000e+00j
0.91273+0.00000j -2.589e+00+0.000e+00j -2.490e+00+0.000e+00j -3.563e+01-5.507e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.744e+01+0.000e+00j 9.288e+01+0.000e+00j
0.92224+0.00000j -2.569e+00+0.000e+00j -2.490e+00+0.000e+00j -3.647e+01-5.403e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.860e+01+0.000e+00j 9.484e+01+0.000e+00j
0.93175+0.00000j -2.569e+00-2.621e-02j -1.305e+00+0.000e+00j -3.657e+01-5.426e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.959e+01+0.000e+00j 9.397e+01+0.000e+00j
0.94126+0.00000j -2.569e+00-2.621e-02j -5.899e-02+0.000e+00j -3.657e+01-5.426e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.053e+01+0.000e+00j 9.287e+01+0.000e+00j
0.95077+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j -3.667e+01-5.452e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.073e+01+0.000e+00j 9.308e+01+0.000e+00j
0.96027+0.00000j -2.569e+00+0.000e+00j 0.000e+00+0.000e+00j -3.667e+01-5.452e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.073e+01+0.000e+00j 9.308e+01+0.000e+00j
0.96978+0.00000j -2.588e+00-3.244e-02j 0.000e+00+0.000e+00j -3.717e+01-4.414e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.121e+01+0.000e+00j 9.397e+01+0.000e+00j
0.97929+0.00000j -2.607e+00-3.896e-02j 0.000e+00+0.000e+00j -3.763e+01-3.298e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.168e+01+0.000e+00j 9.484e+01+0.000e+00j
0.98880+0.00000j -2.608e+00+0.000e+00j 0.000e+00+0.000e+00j -3.903e+01-4.494e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.382e+01+0.000e+00j 9.853e+01+0.000e+00j
