  # energy grid [eV]     epsr     epsi
       0.001000       0.000764      -0.000001
       0.031029       0.000764      -0.000001
       0.061058       0.000764      -0.000000
       0.091087       0.000764      -0.000000
       0.121116       0.000764       0.000000
       0.151145       0.000765       0.000000
       0.181174       0.000765       0.000001
       0.211203       0.000766       0.000001
       0.241232       0.000766       0.000001
       0.271261       0.000767       0.000001
       0.301290       0.000768       0.000002
       0.331319       0.000769       0.000002
       0.361348       0.000769       0.000002
       0.391377       0.000770       0.000003
       0.421406       0.000772       0.000003
       0.451435       0.000773       0.000003
       0.481464       0.000774       0.000003
       0.511493       0.000775       0.000004
       0.541523       0.000777       0.000004
       0.571552       0.000778       0.000004
       0.601581       0.000780       0.000005
       0.631610       0.000782       0.000005
       0.661639       0.000783       0.000005
       0.691668       0.000785       0.000006
       0.721697       0.000787       0.000006
       0.751726       0.000789       0.000006
       0.781755       0.000792       0.000006
       0.811784       0.000794       0.000007
       0.841813       0.000796       0.000007
       0.871842       0.000799       0.000007
       0.901871       0.000801       0.000008
       0.931900       0.000804       0.000008
       0.961929       0.000807       0.000009
       0.991958       0.000810       0.000009
       1.021987       0.000813       0.000009
       1.052016       0.000816       0.000010
       1.082045       0.000819       0.000010
       1.112074       0.000822       0.000010
       1.142103       0.000826       0.000011
       1.172132       0.000830       0.000011
       1.202161       0.000833       0.000012
       1.232190       0.000837       0.000012
       1.262219       0.000841       0.000013
       1.292248       0.000845       0.000013
       1.322277       0.000849       0.000013
       1.352306       0.000854       0.000014
       1.382335       0.000858       0.000014
       1.412364       0.000863       0.000015
       1.442393       0.000868       0.000015
       1.472422       0.000873       0.000016
       1.502451       0.000878       0.000017
       1.532480       0.000883       0.000017
       1.562510       0.000889       0.000018
       1.592539       0.000895       0.000018
       1.622568       0.000900       0.000019
       1.652597       0.000906       0.000020
       1.682626       0.000913       0.000020
       1.712655       0.000919       0.000021
       1.742684       0.000926       0.000022
       1.772713       0.000933       0.000022
       1.802742       0.000940       0.000023
       1.832771       0.000947       0.000024
       1.862800       0.000955       0.000025
       1.892829       0.000962       0.000025
       1.922858       0.000970       0.000026
       1.952887       0.000979       0.000027
       1.982916       0.000987       0.000028
       2.012945       0.000996       0.000029
       2.042974       0.001005       0.000030
       2.073003       0.001015       0.000031
       2.103032       0.001025       0.000032
       2.133061       0.001035       0.000034
       2.163090       0.001045       0.000035
       2.193119       0.001056       0.000036
       2.223148       0.001067       0.000037
       2.253177       0.001079       0.000039
       2.283206       0.001091       0.000040
       2.313235       0.001103       0.000042
       2.343264       0.001116       0.000043
       2.373293       0.001130       0.000045
       2.403322       0.001144       0.000047
       2.433351       0.001158       0.000048
       2.463380       0.001173       0.000050
       2.493409       0.001189       0.000052
       2.523438       0.001205       0.000055
       2.553467       0.001222       0.000057
       2.583496       0.001240       0.000059
       2.613526       0.001258       0.000062
       2.643555       0.001277       0.000065
       2.673584       0.001297       0.000068
       2.703613       0.001318       0.000071
       2.733642       0.001340       0.000074
       2.763671       0.001362       0.000078
       2.793700       0.001386       0.000082
       2.823729       0.001411       0.000086
       2.853758       0.001438       0.000090
       2.883787       0.001465       0.000095
       2.913816       0.001494       0.000100
       2.943845       0.001525       0.000106
       2.973874       0.001557       0.000112
       3.003903       0.001592       0.000118
       3.033932       0.001628       0.000126
       3.063961       0.001666       0.000134
       3.093990       0.001707       0.000143
       3.124019       0.001750       0.000152
       3.154048       0.001797       0.000163
       3.184077       0.001846       0.000175
       3.214106       0.001899       0.000189
       3.244135       0.001956       0.000205
       3.274164       0.002018       0.000222
       3.304193       0.002084       0.000242
       3.334222       0.002157       0.000266
       3.364251       0.002235       0.000293
       3.394280       0.002321       0.000325
       3.424309       0.002416       0.000363
       3.454338       0.002520       0.000408
       3.484367       0.002638       0.000462
       3.514396       0.002774       0.000531
       3.544425       0.002931       0.000630
       3.574454       0.003100       0.000773
       3.604483       0.003262       0.000979
       3.634513       0.003373       0.001249
       3.664542       0.003399       0.001528
       3.694571       0.003380       0.001766
       3.724600       0.003357       0.001976
       3.754629       0.003350       0.002172
       3.784658       0.003376       0.002404
       3.814687       0.003362       0.002717
       3.844716       0.003238       0.003047
       3.874745       0.003037       0.003294
       3.904774       0.002892       0.003464
       3.934803       0.002807       0.003717
       3.964832       0.002605       0.004088
       3.994861       0.002190       0.004389
       4.024890       0.001734       0.004467
       4.054919       0.001411       0.004445
       4.084948       0.001163       0.004512
       4.114977       0.000735       0.004668
       4.145006       0.000038       0.004543
       4.175035      -0.000471       0.003858
       4.205064      -0.000226       0.003040
       4.235093       0.000527       0.002904
       4.265122       0.000935       0.003499
       4.295151       0.000654       0.004180
       4.325180      -0.000023       0.004488
       4.355209      -0.000776       0.004364
       4.385238      -0.001350       0.003828
       4.415267      -0.001481       0.003130
       4.445296      -0.001302       0.002621
       4.475325      -0.001039       0.002285
       4.505354      -0.000693       0.002054
       4.535383      -0.000238       0.002011
       4.565412       0.000188       0.002271
       4.595441       0.000355       0.002768
       4.625470       0.000157       0.003260
       4.655499      -0.000280       0.003489
       4.685529      -0.000656       0.003430
       4.715558      -0.000884       0.003301
       4.745587      -0.001034       0.003144
       4.775616      -0.001071       0.003026
       4.805645      -0.001133       0.003021
       4.835674      -0.001295       0.002992
       4.865703      -0.001486       0.002866
       4.895732      -0.001613       0.002586
       4.925761      -0.001464       0.002274
       4.955790      -0.001137       0.002249
       4.985819      -0.000969       0.002545
       5.015848      -0.001184       0.002899
       5.045877      -0.001684       0.002919
       5.075906      -0.001991       0.002511
       5.105935      -0.001888       0.002112
       5.135964      -0.001631       0.001932
       5.165993      -0.001322       0.001953
       5.196022      -0.001085       0.002227
       5.226051      -0.001106       0.002655
       5.256080      -0.001408       0.003012
       5.286109      -0.001844       0.003193
       5.316138      -0.002338       0.003218
       5.346167      -0.002862       0.003082
       5.376196      -0.003377       0.002735
       5.406225      -0.003715       0.002149
       5.436254      -0.003731       0.001535
       5.466283      -0.003579       0.001114
       5.496312      -0.003474       0.000817
       5.526341      -0.003407       0.000471
       5.556370      -0.003224       0.000051
       5.586399      -0.002859      -0.000308
       5.616428      -0.002390      -0.000512
       5.646457      -0.001865      -0.000564
       5.676486      -0.001278      -0.000368
       5.706516      -0.000866       0.000201
       5.736545      -0.000939       0.000914
       5.766574      -0.001434       0.001341
       5.796603      -0.001951       0.001357
       5.826632      -0.002313       0.001229
       5.856661      -0.002675       0.001036
       5.886690      -0.003004       0.000626
       5.916719      -0.003092       0.000033
       5.946748      -0.002840      -0.000538
       5.976777      -0.002348      -0.000838
       6.006806      -0.001907      -0.000803
       6.036835      -0.001704      -0.000653
       6.066864      -0.001631      -0.000593
       6.096893      -0.001540      -0.000594
       6.126922      -0.001437      -0.000571
       6.156951      -0.001389      -0.000544
       6.186980      -0.001347      -0.000605
       6.217009      -0.001181      -0.000687
       6.247038      -0.000950      -0.000632
       6.277067      -0.000802      -0.000462
       6.307096      -0.000772      -0.000277
       6.337125      -0.000825      -0.000152
       6.367154      -0.000880      -0.000107
       6.397183      -0.000891      -0.000072
       6.427212      -0.000913      -0.000001
       6.457241      -0.000997       0.000063
       6.487270      -0.001121       0.000062
       6.517299      -0.001231      -0.000018
       6.547328      -0.001285      -0.000155
       6.577357      -0.001256      -0.000307
       6.607386      -0.001159      -0.000414
       6.637415      -0.001053      -0.000467
       6.667444      -0.000938      -0.000499
       6.697473      -0.000808      -0.000476
       6.727503      -0.000726      -0.000393
       6.757532      -0.000716      -0.000323
       6.787561      -0.000717      -0.000305
       6.817590      -0.000684      -0.000300
       6.847619      -0.000636      -0.000267
       6.877648      -0.000610      -0.000209
       6.907677      -0.000610      -0.000158
       6.937706      -0.000608      -0.000106
       6.967735      -0.000640      -0.000034
       6.997764      -0.000730       0.000004
       7.027793      -0.000817      -0.000038
       7.057822      -0.000834      -0.000113
       7.087851      -0.000804      -0.000143
       7.117880      -0.000803      -0.000119
       7.147909      -0.000873      -0.000113
       7.177938      -0.000964      -0.000193
       7.207967      -0.000988      -0.000363
       7.237996      -0.000873      -0.000540
       7.268025      -0.000657      -0.000594
       7.298054      -0.000485      -0.000498
       7.328083      -0.000437      -0.000358
       7.358112      -0.000473      -0.000273
       7.388141      -0.000514      -0.000253
       7.418170      -0.000532      -0.000256
       7.448199      -0.000547      -0.000260
