  # energy grid [eV]     epsr     epsi
       0.001000       6.547753       0.000031
       0.031029       6.547905       0.000977
       0.061058       6.548339       0.001923
       0.091087       6.549058       0.002870
       0.121116       6.550061       0.003819
       0.151145       6.551348       0.004769
       0.181174       6.552920       0.005721
       0.211203       6.554778       0.006676
       0.241232       6.556923       0.007633
       0.271261       6.559355       0.008595
       0.301290       6.562076       0.009560
       0.331319       6.565088       0.010529
       0.361348       6.568390       0.011504
       0.391377       6.571985       0.012483
       0.421406       6.575875       0.013468
       0.451435       6.580061       0.014460
       0.481464       6.584545       0.015458
       0.511493       6.589329       0.016463
       0.541523       6.594416       0.017476
       0.571552       6.599808       0.018497
       0.601581       6.605507       0.019527
       0.631610       6.611516       0.020567
       0.661639       6.617838       0.021616
       0.691668       6.624476       0.022675
       0.721697       6.631433       0.023746
       0.751726       6.638712       0.024828
       0.781755       6.646318       0.025922
       0.811784       6.654253       0.027029
       0.841813       6.662522       0.028149
       0.871842       6.671129       0.029284
       0.901871       6.680078       0.030433
       0.931900       6.689374       0.031598
       0.961929       6.699021       0.032779
       0.991958       6.709024       0.033978
       1.021987       6.719389       0.035194
       1.052016       6.730121       0.036429
       1.082045       6.741226       0.037683
       1.112074       6.752710       0.038958
       1.142103       6.764578       0.040254
       1.172132       6.776838       0.041573
       1.202161       6.789496       0.042915
       1.232190       6.802560       0.044281
       1.262219       6.816036       0.045673
       1.292248       6.829934       0.047091
       1.322277       6.844259       0.048537
       1.352306       6.859022       0.050012
       1.382335       6.874231       0.051518
       1.412364       6.889895       0.053055
       1.442393       6.906025       0.054625
       1.472422       6.922629       0.056230
       1.502451       6.939718       0.057872
       1.532480       6.957305       0.059551
       1.562510       6.975399       0.061270
       1.592539       6.994014       0.063030
       1.622568       7.013162       0.064833
       1.652597       7.032855       0.066683
       1.682626       7.053109       0.068579
       1.712655       7.073937       0.070526
       1.742684       7.095354       0.072524
       1.772713       7.117377       0.074578
       1.802742       7.140022       0.076689
       1.832771       7.163307       0.078860
       1.862800       7.187249       0.081095
       1.892829       7.211869       0.083396
       1.922858       7.237187       0.085767
       1.952887       7.263223       0.088212
       1.982916       7.290000       0.090734
       2.012945       7.317542       0.093338
       2.042974       7.345874       0.096028
       2.073003       7.375022       0.098808
       2.103032       7.405013       0.101684
       2.133061       7.435876       0.104662
       2.163090       7.467643       0.107746
       2.193119       7.500346       0.110943
       2.223148       7.534018       0.114261
       2.253177       7.568698       0.117705
       2.283206       7.604423       0.121284
       2.313235       7.641234       0.125007
       2.343264       7.679175       0.128882
       2.373293       7.718292       0.132919
       2.403322       7.758635       0.137129
       2.433351       7.800256       0.141524
       2.463380       7.843211       0.146116
       2.493409       7.887560       0.150920
       2.523438       7.933367       0.155950
       2.553467       7.980701       0.161223
       2.583496       8.029636       0.166758
       2.613526       8.080251       0.172574
       2.643555       8.132632       0.178695
       2.673584       8.186870       0.185145
       2.703613       8.243064       0.191951
       2.733642       8.301324       0.199144
       2.763671       8.361765       0.206760
