  # energy grid [eV]     epsr     epsi
       0.001000       6.125023       0.000028
       0.031029       6.125158       0.000870
       0.061058       6.125545       0.001712
       0.091087       6.126184       0.002554
       0.121116       6.127077       0.003398
       0.151145       6.128222       0.004244
       0.181174       6.129621       0.005091
       0.211203       6.131275       0.005940
       0.241232       6.133183       0.006792
       0.271261       6.135348       0.007648
       0.301290       6.137769       0.008506
       0.331319       6.140448       0.009368
       0.361348       6.143387       0.010235
       0.391377       6.146585       0.011106
       0.421406       6.150046       0.011982
       0.451435       6.153770       0.012864
       0.481464       6.157759       0.013751
       0.511493       6.162016       0.014645
       0.541523       6.166541       0.015545
       0.571552       6.171337       0.016453
       0.601581       6.176406       0.017368
       0.631610       6.181750       0.018291
       0.661639       6.187373       0.019223
       0.691668       6.193276       0.020164
       0.721697       6.199463       0.021114
       0.751726       6.205935       0.022075
       0.781755       6.212698       0.023046
       0.811784       6.219753       0.024028
       0.841813       6.227104       0.025023
       0.871842       6.234755       0.026029
       0.901871       6.242709       0.027048
       0.931900       6.250971       0.028081
       0.961929       6.259544       0.029128
       0.991958       6.268433       0.030190
       1.021987       6.277642       0.031268
       1.052016       6.287177       0.032361
       1.082045       6.297042       0.033472
       1.112074       6.307242       0.034601
       1.142103       6.317783       0.035748
       1.172132       6.328670       0.036914
       1.202161       6.339910       0.038101
       1.232190       6.351508       0.039309
       1.262219       6.363471       0.040539
       1.292248       6.375806       0.041793
       1.322277       6.388520       0.043070
       1.352306       6.401620       0.044373
       1.382335       6.415114       0.045702
       1.412364       6.429009       0.047058
       1.442393       6.443315       0.048443
       1.472422       6.458039       0.049859
       1.502451       6.473192       0.051305
       1.532480       6.488783       0.052785
       1.562510       6.504821       0.054299
       1.592539       6.521317       0.055848
       1.622568       6.538283       0.057435
       1.652597       6.555728       0.059062
       1.682626       6.573667       0.060729
       1.712655       6.592110       0.062440
       1.742684       6.611071       0.064196
       1.772713       6.630564       0.065998
       1.802742       6.650603       0.067851
       1.832771       6.671203       0.069755
       1.862800       6.692381       0.071714
       1.892829       6.714152       0.073730
       1.922858       6.736534       0.075807
       1.952887       6.759546       0.077946
       1.982916       6.783206       0.080152
       2.012945       6.807535       0.082428
       2.042974       6.832554       0.084778
       2.073003       6.858286       0.087206
       2.103032       6.884754       0.089715
       2.133061       6.911983       0.092311
       2.163090       6.940000       0.094998
       2.193119       6.968831       0.097781
       2.223148       6.998508       0.100667
       2.253177       7.029060       0.103660
       2.283206       7.060520       0.106769
       2.313235       7.092924       0.109999
       2.343264       7.126309       0.113358
       2.373293       7.160712       0.116854
       2.403322       7.196178       0.120497
       2.433351       7.232749       0.124295
       2.463380       7.270473       0.128259
       2.493409       7.309400       0.132401
       2.523438       7.349585       0.136733
       2.553467       7.391086       0.141268
       2.583496       7.433963       0.146022
       2.613526       7.478283       0.151010
       2.643555       7.524118       0.156251
       2.673584       7.571543       0.161765
       2.703613       7.620642       0.167572
       2.733642       7.671503       0.173698
       2.763671       7.724223       0.180170
       2.793700       7.778906       0.187018
       2.823729       7.835666       0.194275
       2.853758       7.894626       0.201980
       2.883787       7.955921       0.210175
       2.913816       8.019698       0.218909
       2.943845       8.086119       0.228236
       2.973874       8.155362       0.238221
       3.003903       8.227622       0.248936
       3.033932       8.303118       0.260463
       3.063961       8.382089       0.272901
       3.093990       8.464805       0.286364
       3.124019       8.551566       0.300987
       3.154048       8.642709       0.316928
       3.184077       8.738617       0.334382
       3.214106       8.839719       0.353583
       3.244135       8.946506       0.374819
       3.274164       9.059538       0.398451
       3.304193       9.179453       0.424935
       3.334222       9.306979       0.454865
       3.364251       9.442941       0.489021
       3.394280       9.588245       0.528456
       3.424309       9.743830       0.574608
       3.454338       9.910518       0.629448
       3.484367      10.088678       0.695563
       3.514396      10.277660       0.775906
       3.544425      10.475550       0.872706
       3.574454      10.680739       0.986434
       3.604483      10.893436       1.117880
       3.634513      11.113258       1.268792
       3.664542      11.341289       1.440073
       3.694571      11.579785       1.636493
       3.724600      11.828750       1.863692
       3.754629      12.090455       2.132083
       3.784658      12.355946       2.461453
       3.814687      12.599550       2.864188
       3.844716      12.785280       3.335778
       3.874745      12.883045       3.837219
