  # energy grid [eV]     epsr     epsi
       0.001000       6.548563       0.000031
       0.031029       6.548714       0.000977
       0.061058       6.549149       0.001924
       0.091087       6.549867       0.002871
       0.121116       6.550870       0.003819
       0.151145       6.552157       0.004769
       0.181174       6.553730       0.005721
       0.211203       6.555588       0.006676
       0.241232       6.557733       0.007634
       0.271261       6.560165       0.008595
       0.301290       6.562887       0.009560
       0.331319       6.565898       0.010530
       0.361348       6.569201       0.011504
       0.391377       6.572796       0.012484
       0.421406       6.576686       0.013469
       0.451435       6.580872       0.014461
       0.481464       6.585357       0.015459
       0.511493       6.590141       0.016464
       0.541523       6.595228       0.017477
       0.571552       6.600620       0.018499
       0.601581       6.606320       0.019529
       0.631610       6.612329       0.020568
       0.661639       6.618652       0.021617
       0.691668       6.625290       0.022677
       0.721697       6.632248       0.023747
       0.751726       6.639528       0.024829
       0.781755       6.647134       0.025923
       0.811784       6.655069       0.027030
       0.841813       6.663339       0.028151
       0.871842       6.671946       0.029285
       0.901871       6.680896       0.030435
       0.931900       6.690192       0.031600
       0.961929       6.699839       0.032781
       0.991958       6.709843       0.033980
       1.021987       6.720209       0.035196
       1.052016       6.730942       0.036431
       1.082045       6.742047       0.037685
       1.112074       6.753531       0.038960
       1.142103       6.765400       0.040256
       1.172132       6.777661       0.041575
       1.202161       6.790320       0.042917
       1.232190       6.803384       0.044283
       1.262219       6.816861       0.045675
       1.292248       6.830759       0.047093
       1.322277       6.845085       0.048539
       1.352306       6.859849       0.050014
       1.382335       6.875058       0.051520
       1.412364       6.890723       0.053057
       1.442393       6.906853       0.054627
       1.472422       6.923457       0.056232
       1.502451       6.940548       0.057873
       1.532480       6.958135       0.059553
       1.562510       6.976230       0.061271
       1.592539       6.994845       0.063031
       1.622568       7.013993       0.064835
       1.652597       7.033687       0.066684
       1.682626       7.053941       0.068580
       1.712655       7.074769       0.070527
       1.742684       7.096187       0.072525
       1.772713       7.118210       0.074579
       1.802742       7.140856       0.076690
       1.832771       7.164140       0.078861
       1.862800       7.188083       0.081095
       1.892829       7.212703       0.083396
       1.922858       7.238021       0.085767
       1.952887       7.264057       0.088211
       1.982916       7.290834       0.090733
       2.012945       7.318376       0.093337
       2.042974       7.346707       0.096026
       2.073003       7.375854       0.098806
       2.103032       7.405845       0.101682
       2.133061       7.436708       0.104659
       2.163090       7.468473       0.107743
       2.193119       7.501175       0.110939
       2.223148       7.534847       0.114256
       2.253177       7.569525       0.117700
       2.283206       7.605248       0.121278
       2.313235       7.642057       0.125000
       2.343264       7.679996       0.128874
       2.373293       7.719111       0.132910
       2.403322       7.759451       0.137120
       2.433351       7.801069       0.141513
       2.463380       7.844021       0.146104
       2.493409       7.888367       0.150907
       2.523438       7.934170       0.155935
       2.553467       7.981500       0.161207
       2.583496       8.030430       0.166740
       2.613526       8.081039       0.172554
       2.643555       8.133414       0.178673
       2.673584       8.187645       0.185120
       2.703613       8.243832       0.191924
       2.733642       8.302083       0.199114
       2.763671       8.362515       0.206726
       2.793700       8.425255       0.214798
       2.823729       8.490441       0.223373
       2.853758       8.558224       0.232501
       2.883787       8.628771       0.242238
       2.913816       8.702263       0.252647
       2.943845       8.778902       0.263802
       2.973874       8.858909       0.275789
       3.003903       8.942531       0.288706
       3.033932       9.030042       0.302668
       3.063961       9.121748       0.317814
       3.093990       9.217995       0.334305
       3.124019       9.319169       0.352339
       3.154048       9.425710       0.372154
       3.184077       9.538117       0.394046
       3.214106       9.656957       0.418385
       3.244135       9.782878       0.445641
       3.274164       9.916617       0.476428
       3.304193      10.059000       0.511555
       3.334222      10.210925       0.552119
       3.364251      10.373292       0.599615
       3.394280      10.546809       0.656060
       3.424309      10.731609       0.723953
